t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
10.46,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.48,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.5,784.0,1072.0,584.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.52,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.54,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.56,785.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.581,783.0,1071.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.601,782.0,1070.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.621,784.0,1073.0,584.0,1450.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.641,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.661,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.681,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.701,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.721,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.742,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.762,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.782,783.0,1072.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.802,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.823,783.0,1072.0,583.0,1447.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.843,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.863,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.883,784.0,1073.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.903,783.0,1069.0,583.0,1446.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.923,784.0,1071.0,583.0,1448.0,-1.0568,-0.7983,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.943,783.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.963,783.0,1071.0,582.0,1447.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
10.984,784.0,1072.0,584.0,1448.0,-1.061,-0.794,-1.8631,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.004,784.0,1073.0,582.0,1449.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.024,781.0,1069.0,581.0,1443.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.044,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.871,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.064,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.084,784.0,1070.0,584.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.104,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.124,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.144,784.0,1072.0,584.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.165,784.0,1072.0,584.0,1448.0,-1.0568,-0.794,-1.8551,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.185,784.0,1073.0,583.0,1448.0,-1.0568,-0.794,-1.8551,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.205,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.225,783.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.245,783.0,1072.0,584.0,1448.0,-1.061,-0.794,-1.871,-0.6517,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.265,783.0,1071.0,583.0,1447.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.285,784.0,1072.0,582.0,1447.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.305,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.325,784.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.346,784.0,1071.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.366,785.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.386,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.406,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.426,783.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.447,781.0,1069.0,580.0,1444.0,-1.061,-0.794,-1.871,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.467,784.0,1070.0,582.0,1445.0,-1.061,-0.8026,-1.871,-0.6629,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.487,784.0,1072.0,583.0,1448.0,-1.0568,-0.8026,-1.871,-0.6629,-0.9297,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.507,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.527,783.0,1072.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.547,783.0,1070.0,582.0,1446.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.567,784.0,1073.0,583.0,1449.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.587,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.607,783.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.628,782.0,1070.0,582.0,1446.0,-1.061,-0.7897,-1.8631,-0.6517,-0.9253,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.648,782.0,1070.0,582.0,1445.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.668,782.0,1070.0,581.0,1446.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.688,782.0,1072.0,582.0,1447.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.708,782.0,1071.0,581.0,1445.0,-1.0652,-0.7983,-1.879,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.729,784.0,1072.0,583.0,1448.0,-1.0652,-0.794,-1.871,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.749,781.0,1069.0,581.0,1445.0,-1.0652,-0.7983,-1.879,-0.6629,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.769,783.0,1070.0,583.0,1447.0,-1.061,-0.8026,-1.8631,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.789,781.0,1068.0,581.0,1444.0,-1.0695,-0.8069,-1.879,-0.6629,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.809,784.0,1072.0,583.0,1448.0,-1.061,-0.8026,-1.8631,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.829,782.0,1069.0,581.0,1445.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.849,783.0,1072.0,582.0,1447.0,-1.061,-0.794,-1.871,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.869,783.0,1071.0,583.0,1448.0,-1.061,-0.7983,-1.871,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.89,782.0,1070.0,582.0,1446.0,-1.061,-0.7983,-1.871,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.91,784.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6517,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.93,784.0,1073.0,584.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.95,784.0,1073.0,584.0,1449.0,-1.0568,-0.7897,-1.8551,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.97,784.0,1072.0,583.0,1449.0,-1.0568,-0.7897,-1.8551,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
11.99,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.01,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.031,782.0,1070.0,582.0,1446.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.051,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.071,782.0,1070.0,582.0,1446.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.091,783.0,1072.0,583.0,1447.0,-1.061,-0.794,-1.8631,-0.6554,-0.9275,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.111,782.0,1069.0,582.0,1445.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.131,781.0,1069.0,581.0,1445.0,-1.0652,-0.8069,-1.871,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.151,784.0,1072.0,583.0,1448.0,-1.0652,-0.8069,-1.871,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.172,784.0,1073.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.192,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.212,783.0,1071.0,582.0,1446.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.232,783.0,1071.0,583.0,1447.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.252,783.0,1072.0,583.0,1448.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.272,782.0,1070.0,582.0,1447.0,-1.061,-0.7983,-1.8631,-0.6554,-0.9296,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.292,783.0,1070.0,581.0,1446.0,-1.061,-0.8026,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.312,783.0,1070.0,582.0,1446.0,-1.061,-0.8026,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.333,783.0,1070.0,582.0,1446.0,-1.061,-0.8026,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.353,781.0,1068.0,580.0,1442.0,-1.061,-0.8026,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.373,781.0,1069.0,581.0,1444.0,-1.0695,-0.8069,-1.879,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.393,782.0,1070.0,581.0,1444.0,-1.0695,-0.8069,-1.879,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.413,782.0,1069.0,582.0,1446.0,-1.0652,-0.8069,-1.879,-0.6667,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.433,782.0,1070.0,582.0,1446.0,-1.0652,-0.8026,-1.871,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.453,780.0,1068.0,581.0,1443.0,-1.0652,-0.8069,-1.871,-0.6592,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.473,781.0,1068.0,580.0,1443.0,-1.0695,-0.8112,-1.879,-0.6704,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.494,782.0,1069.0,580.0,1445.0,-1.0695,-0.8112,-1.8869,-0.6704,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.514,779.0,1068.0,579.0,1441.0,-1.0695,-0.8112,-1.8869,-0.6704,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.534,780.0,1068.0,581.0,1444.0,-1.0737,-0.8112,-1.8869,-0.6667,-0.9424,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.554,780.0,1067.0,580.0,1442.0,-1.0737,-0.8112,-1.8869,-0.6742,-0.9424,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.575,781.0,1069.0,580.0,1444.0,-1.0737,-0.8112,-1.8869,-0.6667,-0.9424,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.595,780.0,1067.0,580.0,1444.0,-1.0737,-0.8155,-1.8869,-0.6667,-0.9446,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.615,780.0,1065.0,578.0,1442.0,-1.0737,-0.8155,-1.8869,-0.6667,-0.9446,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.635,782.0,1069.0,581.0,1445.0,-1.0737,-0.8155,-1.8869,-0.6667,-0.9446,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.655,782.0,1070.0,582.0,1446.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.675,780.0,1066.0,579.0,1442.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.695,780.0,1067.0,581.0,1444.0,-1.0737,-0.8155,-1.879,-0.6667,-0.9446,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.715,780.0,1066.0,578.0,1442.0,-1.0737,-0.8197,-1.8949,-0.6742,-0.9467,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.735,780.0,1068.0,580.0,1442.0,-1.0737,-0.8155,-1.8869,-0.6742,-0.9446,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.756,782.0,1068.0,581.0,1444.0,-1.0737,-0.8112,-1.8869,-0.6742,-0.9424,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.776,782.0,1068.0,580.0,1444.0,-1.0652,-0.8112,-1.8869,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.796,780.0,1067.0,579.0,1441.0,-1.0652,-0.8112,-1.8869,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.816,782.0,1071.0,583.0,1446.0,-1.0652,-0.8112,-1.8869,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.836,782.0,1070.0,583.0,1448.0,-1.0652,-0.8026,-1.8631,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.856,781.0,1069.0,580.0,1443.0,-1.0652,-0.8026,-1.8631,-0.6592,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.876,781.0,1069.0,581.0,1444.0,-1.0695,-0.8069,-1.879,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.896,783.0,1072.0,583.0,1447.0,-1.0695,-0.8069,-1.879,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.916,782.0,1071.0,582.0,1446.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.937,782.0,1071.0,582.0,1446.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.957,782.0,1069.0,582.0,1444.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.977,784.0,1073.0,583.0,1448.0,-1.0652,-0.7983,-1.871,-0.6592,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
12.997,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.017,782.0,1070.0,583.0,1445.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.037,781.0,1068.0,580.0,1443.0,-1.0652,-0.8026,-1.8631,-0.6629,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.058,784.0,1072.0,582.0,1448.0,-1.0652,-0.8026,-1.871,-0.6629,-0.9339,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.078,784.0,1072.0,583.0,1447.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.098,781.0,1068.0,581.0,1444.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.118,782.0,1068.0,580.0,1444.0,-1.0652,-0.8112,-1.879,-0.6667,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.138,781.0,1068.0,581.0,1445.0,-1.0695,-0.8112,-1.879,-0.6667,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.159,783.0,1071.0,582.0,1447.0,-1.0652,-0.8112,-1.879,-0.6629,-0.9382,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.179,782.0,1071.0,582.0,1447.0,-1.0652,-0.7983,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.199,781.0,1068.0,581.0,1444.0,-1.0652,-0.7983,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.219,782.0,1069.0,581.0,1445.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.239,781.0,1068.0,581.0,1444.0,-1.0695,-0.8112,-1.879,-0.6667,-0.9403,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.259,782.0,1071.0,582.0,1447.0,-1.0652,-0.8069,-1.879,-0.6629,-0.936,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
13.279,784.0,1071.0,584.0,1447.0,-1.0652,-0.7983,-1.871,-0.6554,-0.9318,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
