t,left,right,diff,valid
9.063,1351.0,1363.0,-12.0,1
9.083,1350.0,1362.0,-12.0,1
9.103,1336.0,1369.0,-33.0,1
9.124,1336.0,1361.0,-25.0,1
9.144,1336.0,1362.0,-26.0,1
9.164,1350.0,1363.0,-13.0,1
9.184,1347.0,1362.0,-15.0,1
9.204,1336.0,1360.0,-24.0,1
9.224,1352.0,1346.0,6.0,1
9.244,1332.0,1362.0,-30.0,1
9.264,1334.0,1363.0,-29.0,1
9.284,1335.0,1347.0,-12.0,1
9.304,1337.0,1361.0,-24.0,1
9.325,1352.0,1363.0,-11.0,1
9.345,1363.0,1363.0,0.0,1
9.365,1334.0,1362.0,-28.0,1
9.385,1350.0,1362.0,-12.0,1
9.405,1337.0,1347.0,-10.0,1
9.425,1352.0,1363.0,-11.0,1
9.445,1350.0,1369.0,-19.0,1
9.465,1349.0,1361.0,-12.0,1
9.485,1336.0,1362.0,-26.0,1
9.505,1337.0,1363.0,-26.0,1
9.526,1337.0,1361.0,-24.0,1
9.546,1335.0,1353.0,-18.0,1
9.566,1347.0,1362.0,-15.0,1
9.586,1352.0,1363.0,-11.0,1
9.606,1336.0,1362.0,-26.0,1
9.626,1348.0,1362.0,-14.0,1
9.646,1336.0,1362.0,-26.0,1
9.666,1350.0,1362.0,-12.0,1
9.686,1352.0,1363.0,-11.0,1
9.706,1336.0,1361.0,-25.0,1
9.727,1347.0,1360.0,-13.0,1
9.747,1335.0,1362.0,-27.0,1
9.767,1351.0,1362.0,-11.0,1
9.787,1337.0,1361.0,-24.0,1
9.807,1352.0,1363.0,-11.0,1
9.827,1361.0,1363.0,-2.0,1
9.847,1332.0,1363.0,-31.0,1
9.867,1336.0,1365.0,-29.0,1
9.887,1352.0,1363.0,-11.0,1
9.907,1336.0,1363.0,-27.0,1
9.928,1336.0,1363.0,-27.0,1
9.948,1356.0,1361.0,-5.0,1
9.968,1351.0,1361.0,-10.0,1
9.988,1337.0,1362.0,-25.0,1
10.008,1348.0,1363.0,-15.0,1
10.028,1335.0,1362.0,-27.0,1
10.048,1345.0,1362.0,-17.0,1
10.068,1336.0,1347.0,-11.0,1
10.088,1337.0,1363.0,-26.0,1
10.108,1337.0,1369.0,-32.0,1
10.128,1334.0,1331.0,3.0,1
10.149,1351.0,1362.0,-11.0,1
10.169,1338.0,1348.0,-10.0,1
10.189,1352.0,1348.0,4.0,1
10.209,1348.0,1362.0,-14.0,1
10.229,1334.0,1363.0,-29.0,1
10.249,1336.0,1363.0,-27.0,1
10.269,1337.0,1363.0,-26.0,1
10.289,1336.0,1361.0,-25.0,1
10.309,1350.0,1364.0,-14.0,1
10.329,1335.0,1363.0,-28.0,1
10.35,1352.0,1363.0,-11.0,1
10.37,1337.0,1362.0,-25.0,1
10.39,1334.0,1362.0,-28.0,1
10.41,1336.0,1362.0,-26.0,1
10.43,1348.0,1363.0,-15.0,1
10.45,1352.0,1362.0,-10.0,1
10.47,1336.0,1361.0,-25.0,1
10.49,1332.0,1363.0,-31.0,1
10.51,1350.0,1362.0,-12.0,1
10.53,1351.0,1361.0,-10.0,1
10.551,1352.0,1368.0,-16.0,1
10.571,1352.0,1362.0,-10.0,1
10.591,1348.0,1362.0,-14.0,1
10.611,1349.0,1363.0,-14.0,1
10.631,1336.0,1361.0,-25.0,1
10.651,1337.0,1367.0,-30.0,1
10.671,1352.0,1362.0,-10.0,1
10.691,1336.0,1363.0,-27.0,1
10.711,1332.0,1361.0,-29.0,1
10.731,1352.0,1361.0,-9.0,1
10.751,1336.0,1347.0,-11.0,1
10.772,1350.0,1363.0,-13.0,1
10.792,1351.0,1363.0,-12.0,1
10.812,1363.0,1362.0,1.0,1
10.832,1336.0,1347.0,-11.0,1
10.852,1337.0,1363.0,-26.0,1
10.872,1332.0,1368.0,-36.0,1
10.892,1334.0,1347.0,-13.0,1
10.912,1336.0,1363.0,-27.0,1
10.932,1336.0,1348.0,-12.0,1
10.952,1352.0,1346.0,6.0,1
10.973,1345.0,1361.0,-16.0,1
10.993,1349.0,1362.0,-13.0,1
11.013,1351.0,1348.0,3.0,1
11.033,1336.0,1363.0,-27.0,1
11.053,1352.0,1360.0,-8.0,1
11.073,1351.0,1361.0,-10.0,1
11.093,1347.0,1363.0,-16.0,1
11.113,1352.0,1363.0,-11.0,1
11.133,1337.0,1361.0,-24.0,1
11.153,1350.0,1346.0,4.0,1
11.173,1350.0,1362.0,-12.0,1
11.194,1338.0,1363.0,-25.0,1
11.214,1352.0,1348.0,4.0,1
11.234,1352.0,1362.0,-10.0,1
11.254,1332.0,1363.0,-31.0,1
11.274,1349.0,1347.0,2.0,1
11.294,1351.0,1361.0,-10.0,1
11.314,1337.0,1368.0,-31.0,1
11.334,1337.0,1363.0,-26.0,1
11.354,1349.0,1362.0,-13.0,1
