t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
446.318,720.0,1155.0,891.0,787.0,0.6997,1.0377,0.3495,0.3758,0.5378,0,0,0,0,0,0,1,-1381.0,161.0,1054.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2602,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.338,715.0,1154.0,890.0,788.0,0.6997,1.0377,0.3495,0.3758,0.5378,0,0,1,0,0,0,1,-1343.0,895.0,1075.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2602,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.359,710.0,1157.0,897.0,795.0,0.6842,1.0377,0.3495,0.3792,0.5317,0,0,1,0,0,0,1,-1436.0,770.0,1058.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.379,714.0,1171.0,907.0,805.0,0.6811,1.0417,0.3641,0.4027,0.5419,0,0,1,0,0,0,1,-1437.0,26.0,1053.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.399,706.0,1163.0,909.0,803.0,0.6687,1.0536,0.3883,0.4295,0.5491,0,0,1,0,0,0,1,-1406.0,40.0,1039.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.419,704.0,1146.0,894.0,797.0,0.6563,1.0536,0.3883,0.4295,0.5429,0,0,1,0,0,0,1,-1436.0,33.0,1040.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.439,702.0,1141.0,894.0,789.0,0.6502,1.0198,0.3568,0.4094,0.5298,0,0,1,0,0,0,1,-1447.0,110.0,1040.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.459,704.0,1136.0,890.0,794.0,0.6502,1.0099,0.3568,0.3993,0.5247,0,0,1,0,0,0,1,-1409.0,22.0,1064.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.479,707.0,1142.0,888.0,797.0,0.6502,1.0099,0.3471,0.3993,0.5247,0,0,1,0,0,0,1,-1413.0,22.0,1055.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2603,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.5,708.0,1134.0,876.0,792.0,0.6594,1.0,0.3422,0.3993,0.5294,0,0,1,0,0,0,1,-1415.0,25.0,1071.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.52,713.0,1143.0,882.0,797.0,0.6625,1.0119,0.3277,0.4094,0.536,0,0,1,0,0,0,1,-1420.0,22.0,1085.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.54,706.0,1122.0,867.0,777.0,0.6625,0.996,0.3131,0.3926,0.5276,0,0,1,0,0,0,1,-1449.0,22.0,1070.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.56,706.0,1133.0,875.0,770.0,0.6563,0.994,0.3107,0.3423,0.4993,0,0,1,0,0,0,1,-1429.0,22.0,1071.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.58,718.0,1154.0,881.0,779.0,0.6563,0.994,0.3107,0.3423,0.4993,0,0,1,0,0,0,1,-1406.0,311.0,1072.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.6,706.0,1120.0,860.0,751.0,0.6563,0.994,0.3107,0.3188,0.4876,0,0,1,0,0,0,1,-1420.0,23.0,1053.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.62,716.0,1144.0,873.0,766.0,0.6873,1.0159,0.3058,0.3054,0.4966,0,0,1,0,0,0,1,-1423.0,227.0,1055.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.641,713.0,1120.0,870.0,760.0,0.678,0.9683,0.2985,0.2852,0.4883,0,0,1,0,0,0,1,-1452.0,279.0,1073.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.661,707.0,1115.0,876.0,760.0,0.678,0.9683,0.3058,0.2852,0.4919,0,0,1,0,0,0,1,-1447.0,22.0,1056.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2604,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.681,718.0,1134.0,893.0,775.0,0.678,0.9683,0.3131,0.2852,0.4956,0,0,1,0,0,0,1,-1423.0,175.0,1070.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.701,719.0,1113.0,896.0,775.0,0.6935,0.9583,0.3544,0.3356,0.5239,0,0,1,0,0,0,1,-1427.0,177.0,1071.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.721,712.0,1101.0,892.0,773.0,0.6935,0.9544,0.3544,0.3356,0.5239,0,0,1,0,0,0,1,-1419.0,22.0,1071.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.741,709.0,1093.0,892.0,775.0,0.6749,0.9306,0.3519,0.3356,0.5134,0,0,1,0,0,0,1,-1449.0,574.0,1104.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.761,710.0,1086.0,896.0,781.0,0.6687,0.9147,0.3519,0.3356,0.5103,0,0,1,0,0,0,1,-1444.0,261.0,1086.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.781,713.0,1083.0,893.0,776.0,0.6687,0.9008,0.3544,0.3389,0.5115,0,0,1,0,0,0,1,-1413.0,22.0,1088.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.802,711.0,1077.0,882.0,773.0,0.6718,0.8948,0.3544,0.3389,0.5131,0,0,1,0,0,0,1,-1429.0,22.0,1149.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2605,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.822,727.0,1094.0,898.0,785.0,0.678,0.8948,0.3544,0.3389,0.5162,0,0,1,0,0,0,1,-1447.0,31.0,1101.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.842,711.0,1069.0,877.0,760.0,0.6718,0.8829,0.3277,0.3289,0.5003,0,0,1,0,0,0,1,-1407.0,22.0,1109.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.862,711.0,1069.0,877.0,760.0,0.6718,0.8671,0.3155,0.2852,0.4937,0,0,1,0,0,0,1,-1407.0,22.0,1109.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.882,715.0,1088.0,886.0,765.0,0.6718,0.8671,0.3155,0.2852,0.4937,0,0,1,0,0,0,1,-1428.0,22.0,1088.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.902,705.0,1081.0,880.0,755.0,0.6718,0.8909,0.3228,0.2852,0.4973,0,0,1,0,0,0,1,-1437.0,22.0,1087.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.922,695.0,1069.0,871.0,744.0,0.6533,0.8909,0.3228,0.2685,0.488,0,0,1,0,0,0,1,-1452.0,390.0,1103.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.942,698.0,1076.0,877.0,745.0,0.6316,0.881,0.3155,0.2349,0.4736,0,0,1,0,0,0,1,-1414.0,150.0,1102.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.963,702.0,1088.0,882.0,750.0,0.6316,0.881,0.3155,0.2349,0.4736,0,0,1,0,0,0,1,-1449.0,94.0,1072.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2606,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
446.983,702.0,1086.0,873.0,743.0,0.644,0.9008,0.3155,0.2349,0.4797,0,0,1,0,0,0,1,-1443.0,22.0,1072.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.003,697.0,1089.0,875.0,744.0,0.644,0.9048,0.3107,0.2315,0.4773,0,0,1,0,0,0,1,-1448.0,93.0,1085.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.023,691.0,1082.0,869.0,746.0,0.6285,0.9008,0.3058,0.2315,0.4672,0,0,1,0,0,0,1,-1416.0,36.0,1102.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.043,681.0,1066.0,862.0,742.0,0.6099,0.8929,0.2961,0.2315,0.453,0,0,1,0,0,0,1,-1421.0,22.0,1104.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.063,699.0,1102.0,880.0,763.0,0.6099,0.8929,0.2961,0.2383,0.453,0,0,1,0,0,0,1,-1449.0,77.0,1101.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.084,681.0,1078.0,859.0,738.0,0.5789,0.8849,0.2791,0.2248,0.429,0,0,1,0,0,0,1,-1443.0,22.0,1117.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.104,683.0,1084.0,865.0,744.0,0.5851,0.8968,0.2864,0.2315,0.4358,0,0,1,0,0,0,1,-1424.0,22.0,1118.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.124,679.0,1091.0,857.0,734.0,0.5789,0.8968,0.2718,0.2114,0.4254,0,0,1,0,0,0,1,-1437.0,22.0,1100.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2607,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.144,690.0,1097.0,870.0,748.0,0.5851,0.9107,0.2864,0.2315,0.4358,0,0,1,0,0,0,1,-1442.0,22.0,1100.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.164,672.0,1076.0,854.0,734.0,0.5728,0.9107,0.267,0.198,0.4199,0,0,1,0,0,0,1,-1427.0,36.0,1102.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.184,665.0,1062.0,840.0,725.0,0.5511,0.881,0.2597,0.198,0.4054,0,0,1,0,0,0,1,-1408.0,32.0,1134.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.204,658.0,1068.0,837.0,724.0,0.5294,0.8651,0.2257,0.1678,0.3776,0,0,1,0,0,0,1,-1437.0,22.0,1146.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.225,660.0,1059.0,833.0,724.0,0.5139,0.8532,0.2184,0.1644,0.3662,0,0,1,0,0,0,1,-1438.0,22.0,1148.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.245,665.0,1065.0,835.0,726.0,0.5139,0.8591,0.2136,0.1644,0.3638,0,0,1,0,0,0,1,-1394.0,35.0,1165.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.265,663.0,1061.0,821.0,724.0,0.5232,0.8512,0.2087,0.1644,0.366,0,0,1,0,0,0,1,-1418.0,22.0,1120.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2608,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.285,673.0,1076.0,832.0,741.0,0.5294,0.8591,0.2063,0.1711,0.3679,0,0,1,0,0,0,1,-1470.0,22.0,1133.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.305,673.0,1076.0,832.0,741.0,0.5542,0.881,0.2063,0.2215,0.3878,0,0,1,0,0,0,1,-1470.0,22.0,1133.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.325,672.0,1072.0,827.0,745.0,0.5542,0.881,0.2063,0.2215,0.3878,0,0,1,0,0,0,1,-1407.0,22.0,1147.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.346,655.0,1055.0,813.0,733.0,0.5511,0.873,0.1942,0.2215,0.3863,0,0,1,0,0,0,1,-1429.0,109.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.366,661.0,1061.0,829.0,747.0,0.517,0.8512,0.1942,0.2349,0.376,0,0,1,0,0,0,1,-1437.0,22.0,1149.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.386,659.0,1054.0,836.0,743.0,0.5108,0.8393,0.199,0.2282,0.3695,0,0,1,0,0,0,1,-1393.0,40.0,1133.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.406,654.0,1049.0,836.0,736.0,0.5108,0.8373,0.216,0.2282,0.3695,0,0,1,0,0,0,1,-1394.0,21.0,1164.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.426,663.0,1050.0,849.0,736.0,0.5108,0.8294,0.216,0.2047,0.3634,0,0,1,0,0,0,1,-1437.0,126.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2609,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.446,657.0,1051.0,840.0,729.0,0.5046,0.8294,0.2257,0.2047,0.3652,0,0,1,0,0,0,1,-1438.0,22.0,1148.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.466,662.0,1061.0,840.0,733.0,0.5201,0.8313,0.2257,0.1946,0.3729,0,0,1,0,0,0,1,-1431.0,21.0,1132.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.487,662.0,1066.0,838.0,734.0,0.5201,0.8512,0.2257,0.1946,0.3729,0,0,1,0,0,0,1,-1437.0,24.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.507,654.0,1059.0,829.0,730.0,0.5201,0.8512,0.2209,0.1946,0.3705,0,0,1,0,0,0,1,-1428.0,91.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.527,646.0,1050.0,818.0,718.0,0.4954,0.8472,0.199,0.1846,0.3472,0,0,1,0,0,0,1,-1406.0,22.0,1148.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.547,644.0,1057.0,823.0,723.0,0.4706,0.8433,0.1845,0.1611,0.3275,0,0,1,0,0,0,1,-1437.0,22.0,1164.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.567,640.0,1046.0,820.0,719.0,0.4644,0.8294,0.1772,0.1477,0.3208,0,0,1,0,0,0,1,-1437.0,22.0,1150.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
447.587,644.0,1061.0,827.0,720.0,0.4644,0.8433,0.1845,0.151,0.3244,0,0,1,0,0,0,1,-1449.0,22.0,1166.0,1,1,1,enemy_push,ENEMY_PUSH,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,ENEMY_PUSH,front,,1,0,3,enemy_confirmed,0,2610,no_target,0,0,连续新视觉帧均无 good/bad，确认近物体为敌人并开始推动,350,350,1
