t,front,rear,left,right
6.692,1169.0,1982.0,750.0,1573.0
6.712,1166.0,1980.0,754.0,1589.0
6.733,1169.0,1984.0,746.0,1617.0
6.754,1171.0,1985.0,734.0,1654.0
6.774,1169.0,1982.0,734.0,1701.0
6.795,1168.0,1984.0,746.0,1755.0
6.816,1169.0,1984.0,745.0,1817.0
6.837,1169.0,1980.0,732.0,1882.0
6.857,1167.0,1980.0,734.0,1944.0
6.878,1168.0,1981.0,755.0,2013.0
6.899,1169.0,1979.0,760.0,2086.0
6.919,1169.0,1974.0,754.0,2144.0
6.94,1168.0,1974.0,748.0,2192.0
6.961,1167.0,1972.0,743.0,2224.0
6.981,1168.0,1972.0,742.0,2253.0
7.002,1168.0,1971.0,739.0,2268.0
7.023,1165.0,1975.0,741.0,2276.0
7.043,1158.0,1977.0,742.0,2277.0
7.064,1155.0,1976.0,737.0,2280.0
7.085,1147.0,1974.0,731.0,2280.0
7.105,1139.0,1972.0,729.0,2273.0
7.126,1133.0,1972.0,724.0,2273.0
7.147,1134.0,1970.0,722.0,2274.0
7.167,1134.0,1968.0,721.0,2268.0
7.188,1132.0,1969.0,717.0,2270.0
7.209,1121.0,1968.0,715.0,2272.0
7.23,1137.0,1968.0,713.0,2272.0
7.251,1146.0,1969.0,715.0,2271.0
7.271,1175.0,1967.0,714.0,2272.0
7.292,1169.0,1972.0,724.0,2273.0
7.313,1128.0,1971.0,726.0,2273.0
7.334,1105.0,1976.0,746.0,2274.0
7.354,1075.0,1979.0,750.0,2275.0
7.375,1104.0,1979.0,745.0,2275.0
7.395,1131.0,1981.0,743.0,2267.0
7.416,1173.0,1983.0,742.0,2256.0
7.437,1207.0,1984.0,743.0,2221.0
7.458,1227.0,1987.0,741.0,2168.0
7.478,1239.0,1987.0,747.0,2085.0
7.499,1245.0,1982.0,743.0,1982.0
7.52,1264.0,1974.0,746.0,1857.0
7.54,1285.0,1958.0,745.0,1722.0
7.561,1310.0,1932.0,750.0,1621.0
7.581,1342.0,1893.0,752.0,1578.0
7.602,1366.0,1838.0,750.0,1562.0
7.623,1372.0,1767.0,734.0,1536.0
7.644,1400.0,1681.0,733.0,1525.0
7.664,1414.0,1588.0,736.0,1530.0
7.685,1451.0,1483.0,722.0,1561.0
7.706,1471.0,1384.0,743.0,1592.0
7.726,1489.0,1296.0,742.0,1549.0
7.747,1514.0,1236.0,761.0,1513.0
7.768,1533.0,1205.0,783.0,1484.0
7.788,1555.0,1188.0,755.0,1492.0
7.809,1573.0,1183.0,751.0,1536.0
7.83,1591.0,1180.0,712.0,1584.0
7.85,1608.0,1182.0,735.0,1595.0
7.871,1620.0,1180.0,767.0,1632.0
7.892,1627.0,1181.0,795.0,1689.0
7.912,1635.0,1180.0,806.0,1811.0
7.933,1636.0,1177.0,800.0,1926.0
7.954,1644.0,1180.0,780.0,2026.0
7.974,1646.0,1178.0,782.0,2122.0
7.995,1641.0,1175.0,763.0,2194.0
8.016,1639.0,1174.0,749.0,2236.0
8.036,1646.0,1182.0,749.0,2262.0
8.057,1645.0,1182.0,754.0,2269.0
8.078,1645.0,1187.0,757.0,2270.0
8.098,1644.0,1184.0,764.0,2272.0
8.119,1642.0,1185.0,759.0,2270.0
8.14,1639.0,1189.0,760.0,2267.0
8.16,1635.0,1194.0,765.0,2266.0
8.181,1637.0,1195.0,768.0,2265.0
8.202,1640.0,1195.0,772.0,2267.0
8.222,1641.0,1206.0,786.0,2268.0
8.243,1642.0,1210.0,800.0,2271.0
8.264,1642.0,1237.0,782.0,2270.0
8.285,1643.0,1237.0,784.0,2268.0
8.306,1641.0,1212.0,787.0,2267.0
8.327,1643.0,1203.0,779.0,2265.0
8.348,1640.0,1172.0,774.0,2257.0
8.369,1641.0,1149.0,763.0,2256.0
8.389,1640.0,1164.0,774.0,2248.0
8.41,1635.0,1182.0,770.0,2234.0
8.43,1634.0,1188.0,752.0,2216.0
8.451,1633.0,1201.0,769.0,2189.0
8.471,1634.0,1215.0,789.0,2153.0
8.492,1633.0,1222.0,786.0,2114.0
8.513,1626.0,1227.0,769.0,2072.0
8.533,1626.0,1225.0,756.0,2020.0
8.554,1632.0,1221.0,750.0,1969.0
8.575,1628.0,1217.0,748.0,1908.0
8.595,1624.0,1222.0,746.0,1838.0
8.616,1627.0,1225.0,746.0,1760.0
8.637,1628.0,1234.0,749.0,1691.0
8.657,1629.0,1247.0,754.0,1652.0
8.678,1632.0,1270.0,752.0,1665.0
8.699,1633.0,1290.0,752.0,1713.0
8.719,1634.0,1314.0,758.0,1779.0
8.74,1632.0,1346.0,757.0,1856.0
8.761,1636.0,1373.0,758.0,1926.0
8.781,1634.0,1400.0,759.0,1984.0
8.802,1634.0,1426.0,761.0,2038.0
8.823,1632.0,1446.0,755.0,2090.0
8.843,1633.0,1467.0,754.0,2133.0
8.864,1632.0,1489.0,758.0,2167.0
8.885,1629.0,1508.0,755.0,2191.0
8.906,1630.0,1522.0,751.0,2209.0
8.926,1628.0,1527.0,748.0,2216.0
8.947,1628.0,1532.0,746.0,2220.0
8.968,1630.0,1533.0,746.0,2223.0
8.988,1629.0,1530.0,746.0,2221.0
9.009,1628.0,1524.0,745.0,2220.0
9.03,1629.0,1517.0,745.0,2217.0
9.05,1629.0,1516.0,747.0,2218.0
9.071,1628.0,1515.0,745.0,2218.0
9.092,1628.0,1514.0,746.0,2216.0
9.112,1629.0,1515.0,747.0,2217.0
9.133,1628.0,1513.0,746.0,2216.0
9.154,1624.0,1511.0,744.0,2211.0
9.175,1625.0,1512.0,744.0,2210.0
9.196,1627.0,1512.0,745.0,2215.0
9.217,1624.0,1509.0,743.0,2210.0
9.237,1623.0,1508.0,743.0,2209.0
9.258,1623.0,1508.0,743.0,2210.0
