t,front,rear,left,right
7.112,338.0,474.0,554.0,462.0
7.132,338.0,472.0,558.0,461.0
7.153,338.0,472.0,561.0,462.0
7.173,337.0,472.0,565.0,462.0
7.193,337.0,472.0,566.0,462.0
7.213,337.0,473.0,566.0,463.0
7.233,336.0,476.0,565.0,461.0
7.253,337.0,479.0,563.0,462.0
7.273,338.0,482.0,559.0,463.0
7.293,337.0,487.0,555.0,464.0
7.313,337.0,491.0,549.0,466.0
7.333,338.0,496.0,546.0,471.0
7.353,339.0,501.0,543.0,476.0
7.374,340.0,506.0,541.0,482.0
7.394,339.0,512.0,538.0,488.0
7.414,337.0,517.0,536.0,494.0
7.434,336.0,522.0,534.0,499.0
7.454,335.0,527.0,533.0,501.0
7.474,333.0,528.0,534.0,499.0
7.494,331.0,531.0,533.0,496.0
7.514,329.0,529.0,533.0,490.0
7.534,328.0,528.0,533.0,485.0
7.554,327.0,527.0,532.0,478.0
7.574,326.0,523.0,533.0,471.0
7.595,326.0,520.0,534.0,466.0
7.615,325.0,518.0,534.0,461.0
7.635,328.0,516.0,535.0,459.0
7.655,328.0,512.0,534.0,458.0
7.675,331.0,511.0,536.0,458.0
7.695,332.0,508.0,536.0,459.0
7.715,336.0,506.0,538.0,461.0
7.735,338.0,503.0,538.0,463.0
7.755,341.0,501.0,538.0,465.0
7.775,344.0,499.0,538.0,467.0
7.796,347.0,500.0,538.0,469.0
7.816,348.0,500.0,538.0,470.0
7.836,351.0,500.0,540.0,470.0
7.856,352.0,500.0,541.0,471.0
7.876,353.0,499.0,543.0,472.0
7.896,354.0,495.0,545.0,473.0
7.916,356.0,493.0,547.0,475.0
7.936,358.0,491.0,550.0,478.0
7.956,359.0,487.0,554.0,479.0
7.976,359.0,481.0,557.0,483.0
7.997,358.0,472.0,559.0,485.0
8.017,355.0,463.0,561.0,488.0
8.037,354.0,456.0,563.0,491.0
8.057,351.0,450.0,564.0,491.0
8.077,348.0,446.0,564.0,491.0
8.097,346.0,446.0,564.0,488.0
8.117,344.0,447.0,565.0,486.0
8.137,342.0,448.0,565.0,484.0
8.157,341.0,451.0,566.0,482.0
8.177,342.0,456.0,567.0,481.0
8.198,341.0,460.0,566.0,480.0
8.218,342.0,464.0,567.0,479.0
8.238,343.0,469.0,567.0,479.0
8.258,346.0,474.0,568.0,480.0
8.278,347.0,480.0,568.0,480.0
8.298,348.0,486.0,569.0,481.0
8.318,351.0,491.0,569.0,482.0
8.338,353.0,495.0,570.0,483.0
8.358,354.0,496.0,572.0,484.0
8.378,355.0,504.0,572.0,483.0
8.398,355.0,506.0,573.0,483.0
8.419,355.0,508.0,572.0,483.0
8.439,354.0,509.0,572.0,484.0
8.459,354.0,510.0,570.0,484.0
8.479,354.0,512.0,570.0,484.0
8.499,353.0,511.0,568.0,484.0
8.519,353.0,512.0,568.0,485.0
8.539,353.0,512.0,569.0,486.0
8.559,353.0,512.0,569.0,486.0
8.579,353.0,513.0,567.0,487.0
8.599,352.0,513.0,568.0,487.0
