t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,enemy_vision_count,enemy_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
1.613,1265.0,1778.0,744.0,929.0,1.5604,1.996,0.0898,0.5268,1.0436,0,0,0,0,0,1,1,-6.0,2443.0,1584.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,转向完成，向前离开边缘,400,400,1
1.633,2092.0,1757.0,667.0,1093.0,2.387,2.2321,-0.0073,0.8523,1.5422,0,0,0,0,0,1,1,-7.0,2514.0,1827.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,转向完成，向前离开边缘,400,400,1
1.653,1698.0,1760.0,583.0,1126.0,3.7276,2.2381,-0.1942,1.4027,1.8204,0,0,0,0,0,1,1,-14.0,2293.0,2141.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,转向完成，向前离开边缘,400,400,1
1.673,1956.0,1750.0,536.0,1094.0,4.5263,2.2321,-0.3981,1.406,1.8191,0,0,0,0,0,1,1,-10.0,2390.0,2312.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.694,1587.0,1766.0,514.0,1121.0,3.7276,2.2381,-0.5121,1.4966,1.8674,0,0,0,0,0,1,1,-9.0,2473.0,2460.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.714,1095.0,2248.0,532.0,1147.0,3.3839,2.25,-0.5218,1.4966,1.8733,0,0,0,0,0,1,1,-16.0,2491.0,2473.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.734,883.0,2636.0,564.0,1168.0,1.8607,3.2063,-0.5218,1.5839,1.7223,0,0,0,0,0,1,1,-10.0,2576.0,2485.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.754,794.0,2706.0,575.0,1173.0,1.2043,3.9762,-0.4442,1.6544,1.4293,0,0,0,0,0,1,1,-11.0,2365.0,2400.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.774,755.0,2702.0,566.0,1168.0,0.9288,4.1071,-0.4393,1.6544,1.2916,0,0,0,0,0,1,1,-9.0,2564.0,2460.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.794,740.0,2715.0,566.0,1178.0,0.808,4.1151,-0.4393,1.6711,1.2396,0,0,0,0,0,1,1,-11.0,2572.0,2472.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.814,732.0,2700.0,567.0,1175.0,0.7616,4.1071,-0.4393,1.6779,1.2197,0,0,0,0,0,1,1,-10.0,2563.0,2467.0,1,0,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.834,734.0,2724.0,576.0,1187.0,0.743,4.1329,-0.4369,1.6879,1.2155,0,0,0,0,0,1,1,-9.0,2564.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.855,716.0,2681.0,563.0,1165.0,0.7368,4.1032,-0.4369,1.6779,1.2073,0,0,0,0,0,1,1,-3.0,2503.0,2460.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.875,720.0,2712.0,567.0,1177.0,0.6997,4.127,-0.4369,1.6846,1.1921,0,0,0,0,0,1,1,-10.0,2493.0,2458.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.895,717.0,2707.0,567.0,1178.0,0.6904,4.1171,-0.4369,1.6846,1.1875,0,0,0,0,0,1,1,-10.0,2493.0,2458.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.915,714.0,2704.0,567.0,1176.0,0.6904,4.1171,-0.4369,1.6846,1.1875,0,0,0,0,0,1,1,-11.0,2492.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.935,713.0,2705.0,566.0,1176.0,0.6811,4.1131,-0.4369,1.6812,1.1812,0,0,0,0,0,1,1,-11.0,2492.0,2460.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.955,718.0,2727.0,570.0,1188.0,0.6811,4.1131,-0.4369,1.6812,1.1812,0,0,0,0,0,1,1,-9.0,2493.0,2457.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.975,711.0,2702.0,567.0,1177.0,0.678,4.1131,-0.4369,1.6846,1.1813,0,0,0,0,0,1,1,-16.0,2564.0,2458.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
1.996,710.0,2705.0,570.0,1174.0,0.6718,4.1131,-0.4296,1.6846,1.1782,0,0,0,0,0,1,1,-11.0,2502.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.016,716.0,2730.0,573.0,1191.0,0.6718,4.1131,-0.4296,1.6846,1.1782,0,0,0,0,0,1,1,-10.0,2576.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.036,705.0,2714.0,565.0,1184.0,0.6687,4.131,-0.4296,1.7081,1.1884,0,0,0,0,0,1,1,-10.0,2564.0,2466.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.056,703.0,2736.0,567.0,1181.0,0.6533,4.1627,-0.4369,1.7081,1.1807,0,0,0,0,0,1,1,-10.0,2494.0,2471.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,2,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.076,703.0,2736.0,567.0,1181.0,0.6471,4.1746,-0.4369,1.698,1.1725,0,0,0,0,0,1,1,-10.0,2494.0,2471.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.096,700.0,2730.0,569.0,1180.0,0.6471,4.1746,-0.4369,1.698,1.1725,0,0,0,0,0,1,1,1.0,2576.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.116,695.0,2714.0,568.0,1172.0,0.6378,4.1627,-0.4345,1.6946,1.1662,0,0,0,0,0,1,1,-10.0,2572.0,2456.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.137,694.0,2714.0,566.0,1175.0,0.6223,4.131,-0.4345,1.6779,1.1501,0,0,0,0,0,1,1,-11.0,2576.0,2456.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.157,691.0,2705.0,565.0,1173.0,0.6192,4.131,-0.4393,1.6711,1.1452,0,0,0,0,0,1,1,-10.0,2577.0,2459.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.177,690.0,2696.0,567.0,1171.0,0.6099,4.1131,-0.4393,1.6711,1.1405,0,0,0,0,0,1,1,-11.0,2551.0,2443.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.197,687.0,2675.0,564.0,1167.0,0.6068,4.0952,-0.4417,1.6644,1.1356,0,0,0,0,0,1,1,-9.0,2491.0,2462.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,3,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.217,685.0,2636.0,566.0,1167.0,0.5975,4.0536,-0.4393,1.651,1.1243,0,0,0,0,0,1,1,-12.0,2493.0,2458.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,4,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.237,684.0,2555.0,571.0,1181.0,0.5913,3.9762,-0.4393,1.651,1.1212,0,0,0,0,0,1,1,1.0,2558.0,2430.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,4,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.257,678.0,2372.0,572.0,1186.0,0.5882,3.8155,-0.4272,1.698,1.1431,0,0,0,0,0,1,1,-5.0,2583.0,2429.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,4,no_target,0,0,回中移动时单路深暗，重新退离后再转,400,400,1
2.277,669.0,2179.0,572.0,1174.0,0.5697,3.4524,-0.4248,1.698,1.1338,0,0,0,0,0,1,1,-18.0,2564.0,2439.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,4,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.298,671.0,2113.0,578.0,1176.0,0.548,3.0694,-0.4248,1.6812,1.1146,0,0,0,0,0,1,1,-10.0,2576.0,2401.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,4,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.318,677.0,2108.0,581.0,1177.0,0.548,2.9385,-0.4102,1.6812,1.1146,0,0,0,0,0,1,1,-9.0,2548.0,2401.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,4,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.338,683.0,2117.0,583.0,1172.0,0.5666,2.9385,-0.4029,1.6812,1.1239,0,0,0,0,0,1,1,-10.0,2464.0,2386.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,4,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.358,694.0,2134.0,587.0,1170.0,0.5851,2.9464,-0.3981,1.6678,1.1265,0,0,0,0,0,1,1,-10.0,2548.0,2381.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.378,701.0,2147.0,590.0,1177.0,0.6192,2.9802,-0.3883,1.6678,1.1435,0,0,0,0,0,1,1,-10.0,2464.0,2387.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.398,699.0,2140.0,587.0,1173.0,0.6347,2.9921,-0.3883,1.6711,1.1529,0,0,0,0,0,1,1,-10.0,2576.0,2388.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.418,698.0,2137.0,585.0,1169.0,0.6347,2.9921,-0.3883,1.6711,1.1529,0,0,0,0,0,1,1,-10.0,2573.0,2384.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.439,697.0,2136.0,586.0,1168.0,0.6316,2.9861,-0.3908,1.6577,1.1446,0,0,0,0,0,1,1,-11.0,2538.0,2384.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.459,698.0,2138.0,587.0,1170.0,0.6316,2.9861,-0.3908,1.6577,1.1446,0,0,0,0,0,1,1,-10.0,2515.0,2387.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.479,696.0,2132.0,584.0,1167.0,0.6285,2.9841,-0.3908,1.6544,1.1414,0,0,0,0,0,1,1,-10.0,2464.0,2384.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,5,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.499,701.0,2149.0,589.0,1175.0,0.6316,2.9881,-0.3883,1.6611,1.1463,0,0,0,0,0,1,1,-10.0,2464.0,2382.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.519,697.0,2132.0,585.0,1168.0,0.6285,2.9762,-0.3932,1.6544,1.1414,0,0,0,0,0,1,1,-10.0,2547.0,2387.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.539,701.0,2146.0,589.0,1175.0,0.6409,3.004,-0.3835,1.6779,1.1594,0,0,0,0,0,1,1,-10.0,2462.0,2386.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.559,699.0,2141.0,588.0,1173.0,0.6347,2.994,-0.3859,1.6711,1.1529,0,0,0,0,0,1,1,-16.0,2490.0,2428.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.584,702.0,2148.0,590.0,1179.0,0.6409,3.004,-0.3835,1.6779,1.1594,0,0,0,0,0,1,1,-9.0,2476.0,2394.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.604,700.0,2136.0,589.0,1173.0,0.6378,2.994,-0.3835,1.6711,1.1545,0,0,0,0,0,1,1,-10.0,2548.0,2387.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.625,707.0,2156.0,593.0,1184.0,0.644,3.0079,-0.3811,1.6913,1.1676,0,0,0,0,0,1,1,-1.0,2464.0,2387.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.645,706.0,2158.0,593.0,1185.0,0.6563,3.0238,-0.3738,1.7081,1.1822,0,0,0,0,0,1,1,-7.0,2549.0,2385.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.665,700.0,2149.0,587.0,1174.0,0.6563,3.0238,-0.3738,1.7081,1.1822,0,0,0,0,0,1,1,-9.0,2478.0,2385.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.685,700.0,2149.0,587.0,1174.0,0.6378,3.0099,-0.3883,1.6745,1.1561,0,0,0,0,0,1,1,-9.0,2478.0,2385.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.705,698.0,2182.0,585.0,1176.0,0.6378,3.0099,-0.3883,1.6745,1.1561,0,0,0,0,0,1,1,-9.0,2476.0,2402.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.725,690.0,2192.0,583.0,1181.0,0.6316,3.0754,-0.3932,1.6812,1.1564,0,0,0,0,0,1,1,-9.0,2556.0,2411.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.745,681.0,2227.0,586.0,1184.0,0.6068,3.0952,-0.3932,1.698,1.1524,0,0,0,0,0,1,1,-10.0,2573.0,2425.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.766,660.0,2219.0,584.0,1177.0,0.5789,3.1488,-0.3956,1.698,1.1385,0,0,0,0,0,1,1,-9.0,2566.0,2414.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.786,639.0,2219.0,582.0,1187.0,0.5139,3.1488,-0.3956,1.7081,1.111,0,0,0,0,0,1,1,-10.0,2503.0,2429.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.806,617.0,2266.0,584.0,1190.0,0.4489,3.1488,-0.3956,1.7181,1.0835,0,0,0,0,0,1,1,-9.0,2491.0,2429.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.826,589.0,2277.0,580.0,1185.0,0.3808,3.2421,-0.4005,1.7181,1.0495,0,0,0,0,0,1,1,-11.0,2451.0,2454.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.847,565.0,2315.0,579.0,1185.0,0.2941,3.2639,-0.4053,1.7114,1.0028,0,0,0,0,0,1,1,-17.0,2416.0,2472.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.867,544.0,2354.0,584.0,1183.0,0.2198,3.3393,-0.4053,1.7114,0.9656,0,0,0,0,0,1,1,-10.0,2398.0,2472.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.89,535.0,2373.0,588.0,1179.0,0.1548,3.4167,-0.3956,1.7047,0.9297,0,0,0,0,0,1,1,-10.0,2349.0,2457.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.91,521.0,2301.0,587.0,1175.0,0.1269,3.4167,-0.3883,1.6913,0.9091,0,0,0,0,0,1,1,7.0,2452.0,2423.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.93,517.0,2243.0,597.0,1189.0,0.0836,3.3115,-0.3859,1.6913,0.8874,0,0,0,0,0,1,1,-10.0,2252.0,2386.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,6,no_target,0,0,直线退离完成，开始转向,550,-550,1
2.95,515.0,2204.0,604.0,1171.0,0.0712,3.1964,-0.3641,1.6779,0.8745,0,0,0,0,0,1,1,-9.0,2076.0,2301.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
2.97,514.0,2202.0,606.0,1189.0,0.065,3.119,-0.3471,1.7248,0.8949,0,0,0,0,0,1,1,-10.0,1849.0,2285.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
2.991,522.0,2237.0,616.0,1200.0,0.065,3.119,-0.3422,1.7248,0.8949,0,0,0,0,0,1,1,-9.0,1792.0,2240.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
3.011,531.0,2318.0,632.0,1189.0,0.0867,3.1845,-0.318,1.7248,0.9058,0,0,0,0,0,1,1,-16.0,1518.0,2048.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
3.031,543.0,2400.0,641.0,1195.0,0.1146,3.3452,-0.2791,1.745,0.9298,0,0,0,0,0,1,1,-9.0,759.0,2014.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
3.051,541.0,2450.0,645.0,1184.0,0.1455,3.5079,-0.2573,1.7248,0.9352,0,0,0,0,0,1,1,-8.0,674.0,1952.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
3.071,548.0,2504.0,647.0,1204.0,0.1517,3.6071,-0.2476,1.745,0.9483,0,0,0,0,0,1,1,-8.0,83.0,1846.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,,stale,0,0,直线退离完成，开始转向,550,-550,1
3.091,551.0,2535.0,652.0,1191.0,0.1672,3.7143,-0.2427,1.7315,0.9494,0,0,0,0,0,1,1,-6.0,563.0,1452.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,转向结束时车身斜压白边，重新退离后再转,-400,-400,1
3.111,556.0,2550.0,655.0,1187.0,0.1765,3.7758,-0.2306,1.7315,0.954,0,0,0,0,0,1,1,3.0,658.0,1422.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,7,no_target,0,0,转向结束时车身斜压白边，重新退离后再转,-400,-400,1
3.131,551.0,2507.0,648.0,1208.0,0.1765,3.7758,-0.2306,1.7315,0.954,0,0,0,0,0,1,1,-10.0,65.0,1308.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,7,no_target,0,0,转向结束时车身斜压白边，重新退离后再转,-400,-400,1
