t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
30.016,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,181,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1057.0,967.0,228.0,1076.0
30.036,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1057.0,967.0,228.0,1076.0
30.056,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,748.0,1003.0,1067.0,977.0,407.0,1025.0
30.077,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,992.0,1056.0,967.0,360.0,1026.0
30.097,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,972.0,733.0,1092.0
30.117,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1059.0,968.0,228.0,1024.0
30.137,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,996.0,1060.0,969.0,455.0,1026.0
30.157,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,182,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1058.0,968.0,226.0,1026.0
30.177,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1001.0,1064.0,974.0,881.0,1026.0
30.197,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,992.0,1057.0,966.0,358.0,1024.0
30.217,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1058.0,968.0,124.0,1025.0
30.238,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,739.0,992.0,1056.0,965.0,359.0,1026.0
30.258,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,992.0,1056.0,965.0,278.0,1024.0
30.278,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,970.0,224.0,1024.0
30.298,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,183,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,992.0,1056.0,966.0,158.0,1026.0
30.318,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1059.0,969.0,230.0,1025.0
30.338,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,995.0,1060.0,970.0,424.0,1091.0
30.358,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,970.0,872.0,1028.0
30.379,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,995.0,1059.0,969.0,359.0,1026.0
30.399,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1000.0,1064.0,974.0,735.0,1026.0
30.419,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1059.0,969.0,755.0,1104.0
30.439,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,184,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1057.0,967.0,358.0,1026.0
30.459,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1057.0,966.0,471.0,1027.0
30.479,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,970.0,225.0,1024.0
30.499,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,750.0,1005.0,1069.0,980.0,801.0,1026.0
30.52,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,750.0,1005.0,1069.0,980.0,801.0,1026.0
30.54,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1061.0,970.0,92.0,1024.0
30.56,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1003.0,1066.0,977.0,618.0,1026.0
30.58,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,998.0,1061.0,970.0,376.0,1025.0
30.6,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1001.0,1065.0,974.0,360.0,1026.0
30.62,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,995.0,1060.0,969.0,716.0,1027.0
30.64,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1058.0,968.0,359.0,1024.0
30.66,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,999.0,1058.0,971.0,226.0,1024.0
30.681,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,185,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,971.0,540.0,1043.0
30.701,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,992.0,1057.0,967.0,93.0,1026.0
30.721,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,751.0,1008.0,1071.0,981.0,358.0,1024.0
30.741,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1061.0,971.0,245.0,1025.0
30.761,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1001.0,1066.0,976.0,755.0,1028.0
30.781,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,994.0,1061.0,970.0,357.0,1025.0
30.801,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,990.0,1056.0,965.0,731.0,1102.0
30.821,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,999.0,1063.0,973.0,557.0,1026.0
30.842,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,186,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,999.0,1064.0,973.0,359.0,1026.0
30.862,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1003.0,1067.0,978.0,359.0,1025.0
30.882,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1000.0,1065.0,975.0,777.0,1024.0
30.902,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1059.0,969.0,359.0,1026.0
30.922,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,739.0,990.0,1054.0,964.0,226.0,1025.0
30.942,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,996.0,1059.0,969.0,358.0,1025.0
30.963,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,970.0,224.0,1025.0
30.983,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,187,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,968.0,356.0,1026.0
31.003,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,968.0,356.0,1026.0
31.023,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1068.0,978.0,359.0,1024.0
31.043,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,999.0,1063.0,972.0,229.0,1024.0
31.063,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1000.0,1065.0,976.0,358.0,1026.0
31.083,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,995.0,1059.0,969.0,359.0,1026.0
31.103,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1062.0,972.0,379.0,1025.0
31.124,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,188,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1057.0,967.0,357.0,1022.0
31.144,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,996.0,1061.0,971.0,733.0,1028.0
31.164,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,750.0,1006.0,1069.0,980.0,230.0,1025.0
31.184,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,752.0,1008.0,1072.0,982.0,359.0,1024.0
31.204,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,992.0,1057.0,967.0,358.0,1025.0
31.224,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,738.0,990.0,1053.0,963.0,522.0,1026.0
31.244,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,737.0,987.0,1056.0,965.0,359.0,1026.0
31.265,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,189,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1057.0,968.0,360.0,1024.0
31.285,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1061.0,971.0,375.0,1024.0
31.305,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,1000.0,1062.0,973.0,228.0,1025.0
31.325,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,739.0,990.0,1055.0,966.0,226.0,1024.0
31.345,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1001.0,1067.0,973.0,734.0,1026.0
31.365,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,992.0,1056.0,966.0,637.0,1027.0
31.385,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1058.0,968.0,374.0,1026.0
31.405,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,992.0,1057.0,968.0,392.0,1024.0
31.426,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,190,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,967.0,229.0,1024.0
31.446,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1002.0,1066.0,977.0,358.0,1026.0
31.466,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1062.0,972.0,374.0,1026.0
31.486,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1002.0,1064.0,976.0,376.0,1029.0
31.506,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1068.0,979.0,246.0,1024.0
31.526,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1068.0,978.0,245.0,1025.0
31.546,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1068.0,978.0,245.0,1025.0
31.566,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1061.0,972.0,229.0,1104.0
31.587,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,995.0,1057.0,968.0,227.0,1024.0
31.607,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,970.0,360.0,1025.0
31.627,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,997.0,1062.0,972.0,225.0,1026.0
31.647,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1059.0,971.0,231.0,1101.0
31.667,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,740.0,993.0,1058.0,968.0,93.0,1025.0
31.687,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,970.0,605.0,1028.0
31.707,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,745.0,999.0,1063.0,973.0,359.0,1026.0
31.727,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1058.0,969.0,733.0,1086.0
31.748,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1061.0,972.0,225.0,1024.0
31.768,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1001.0,1066.0,977.0,437.0,1026.0
31.788,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1060.0,971.0,230.0,1024.0
31.808,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,1000.0,1064.0,973.0,408.0,1025.0
31.828,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1062.0,971.0,359.0,1026.0
31.848,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1057.0,968.0,848.0,1025.0
31.868,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,191,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1057.0,968.0,848.0,1025.0
31.888,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,972.0,359.0,1026.0
31.908,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,746.0,999.0,1064.0,973.0,92.0,1020.0
31.928,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,996.0,1061.0,970.0,310.0,1025.0
31.949,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1068.0,979.0,392.0,1026.0
31.969,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1058.0,967.0,93.0,1027.0
31.989,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1060.0,970.0,359.0,1021.0
32.009,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,995.0,1061.0,970.0,228.0,1026.0
32.029,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,970.0,229.0,1025.0
32.049,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1061.0,970.0,360.0,1024.0
32.069,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,995.0,1059.0,969.0,373.0,1024.0
32.089,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,747.0,1001.0,1065.0,976.0,467.0,1026.0
32.109,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1061.0,971.0,230.0,1025.0
32.13,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,738.0,989.0,1053.0,967.0,360.0,1104.0
32.15,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,967.0,357.0,1025.0
32.17,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,192,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,969.0,365.0,1026.0
32.19,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1057.0,969.0,365.0,1026.0
32.21,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,748.0,1004.0,1067.0,977.0,392.0,1024.0
32.23,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,748.0,1002.0,1067.0,977.0,360.0,1024.0
32.251,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1058.0,968.0,359.0,1026.0
32.271,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1061.0,971.0,293.0,1026.0
32.291,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,993.0,1058.0,968.0,360.0,1024.0
32.311,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,193,target,0,1,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,996.0,1060.0,969.0,376.0,1025.0
32.331,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,741.0,994.0,1058.0,967.0,571.0,1027.0
32.351,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,971.0,91.0,1025.0
32.371,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,997.0,1062.0,971.0,441.0,1039.0
32.392,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,994.0,1058.0,967.0,573.0,1025.0
32.412,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,738.0,989.0,1052.0,962.0,92.0,1025.0
32.432,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,996.0,1061.0,971.0,732.0,1026.0
32.452,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,742.0,995.0,1061.0,971.0,734.0,1098.0
32.472,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,194,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,744.0,998.0,1062.0,971.0,226.0,1025.0
32.492,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,749.0,1004.0,1069.0,979.0,1120.0,1029.0
32.512,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,995.0,1060.0,970.0,359.0,1059.0
32.533,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,995.0,1059.0,969.0,93.0,1022.0
32.553,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,743.0,997.0,1061.0,970.0,360.0,1026.0
32.573,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,739.0,990.0,1055.0,964.0,223.0,1025.0
32.593,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,195,no_target,0,0,IDLE,,,0,0,0,bad,IDLE,0,0,0,1,0,0,0,739.0,990.0,1055.0,964.0,234.0,1092.0
