t,left,right,diff,valid
10.781,117.0,20.0,97.0,1
10.801,20.0,19.0,1.0,1
10.821,16.0,20.0,-4.0,1
10.842,26.0,21.0,5.0,1
10.862,313.0,20.0,293.0,1
10.882,101.0,21.0,80.0,1
10.902,124.0,20.0,104.0,1
10.922,100.0,21.0,79.0,1
10.942,17.0,20.0,-3.0,1
10.962,19.0,20.0,-1.0,1
10.982,67.0,20.0,47.0,1
11.002,67.0,20.0,47.0,1
11.023,17.0,19.0,-2.0,1
11.043,17.0,32.0,-15.0,1
11.063,32.0,20.0,12.0,1
11.083,249.0,28.0,221.0,1
11.103,116.0,20.0,96.0,1
11.123,41.0,20.0,21.0,1
11.143,133.0,19.0,114.0,1
11.163,22.0,20.0,2.0,1
11.183,19.0,20.0,-1.0,1
11.204,17.0,21.0,-4.0,1
11.224,507.0,20.0,487.0,1
11.244,117.0,20.0,97.0,1
11.264,204.0,20.0,184.0,1
11.284,17.0,20.0,-3.0,1
11.304,16.0,21.0,-5.0,1
11.324,133.0,20.0,113.0,1
11.344,393.0,20.0,373.0,1
11.364,49.0,34.0,15.0,1
11.384,41.0,28.0,13.0,1
11.405,26.0,19.0,7.0,1
11.425,17.0,21.0,-4.0,1
11.445,115.0,20.0,95.0,1
11.465,82.0,20.0,62.0,1
11.485,116.0,20.0,96.0,1
11.505,33.0,20.0,13.0,1
11.525,24.0,21.0,3.0,1
11.545,20.0,21.0,-1.0,1
11.565,116.0,21.0,95.0,1
11.586,378.0,20.0,358.0,1
11.606,149.0,19.0,130.0,1
11.626,166.0,20.0,146.0,1
11.646,16.0,21.0,-5.0,1
11.666,16.0,20.0,-4.0,1
11.686,100.0,19.0,81.0,1
11.706,17.0,24.0,-7.0,1
11.726,116.0,32.0,84.0,1
11.746,83.0,20.0,63.0,1
11.767,198.0,20.0,178.0,1
11.787,25.0,21.0,4.0,1
11.807,115.0,20.0,95.0,1
11.827,17.0,20.0,-3.0,1
11.847,16.0,20.0,-4.0,1
11.867,83.0,21.0,62.0,1
11.887,263.0,20.0,243.0,1
11.907,19.0,20.0,-1.0,1
11.928,133.0,21.0,112.0,1
11.948,132.0,20.0,112.0,1
11.968,165.0,21.0,144.0,1
11.988,182.0,20.0,162.0,1
12.008,67.0,20.0,47.0,1
12.028,16.0,20.0,-4.0,1
12.048,116.0,20.0,96.0,1
12.068,17.0,20.0,-3.0,1
12.088,148.0,20.0,128.0,1
