t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,hunt_mode,hunt_state,hunt_reason,hunt_owns_control,near_direction,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,shovel_left,shovel_right,shovel_state,shovel_active,shovel_hang,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
43.996318,good_recheck,,237,1786891142298,3.0568689999199705,1,no_target,,640,480,search,5.545696,143.48035,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,786.0,959.0,IDLE,0,0,0,0,1,1351,1220,1247,1332,786,959,23,18,3,23,1,1,1,1,1,1,1,1
44.15767,good_recheck,,238,1786891142445,16.8523769989406,1,no_target,,640,480,search,5.549926,145.306345,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,376.0,957.0,IDLE,0,0,0,0,1,1355,1224,1249,1334,376,957,21,30,3,22,1,1,1,1,1,1,1,1
44.299107,good_recheck,,239,1786891142591,12.36332299959031,1,no_target,,640,480,search,5.554353,143.485017,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,494.0,957.0,IDLE,0,0,0,0,1,1355,1222,1249,1334,494,957,21,17,2,23,1,1,1,1,1,1,1,1
44.43995,good_recheck,,240,1786891142738,6.027237999660429,1,no_target,,640,480,search,5.558579,144.928758,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,376.0,953.0,IDLE,0,0,0,0,1,1345,1216,1241,1325,376,953,27,18,3,23,1,1,1,1,1,1,1,1
44.581134,good_recheck,,241,1786891142884,1.4127230006124591,1,no_target,,640,480,search,5.562951,143.545849,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,525.0,972.0,IDLE,0,0,0,0,1,1352,1221,1248,1333,525,972,175,17,2,22,1,1,1,1,1,1,1,1
44.742747,good_recheck,,242,1786891143033,13.935619001131272,1,no_target,,640,480,search,5.566883,146.553499,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,247.0,956.0,IDLE,0,0,0,0,1,1363,1230,1258,1345,247,956,21,17,2,23,1,1,1,1,1,1,1,1
44.883611,good_recheck,,243,1786891143182,5.830407000757987,1,no_target,,640,480,search,5.570795,142.224399,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,375.0,953.0,IDLE,0,0,0,0,1,1345,1216,1242,1326,375,953,21,17,2,23,1,1,1,1,1,1,1,1
45.044778,good_recheck,,244,1786891143332,16.85972999985097,1,no_target,,640,480,search,5.574524,144.71509,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,262.0,953.0,IDLE,0,0,0,0,1,1354,1221,1248,1334,262,953,22,17,3,23,1,1,1,1,1,1,1,1
45.18607,good_recheck,,245,1786891143483,7.722809001279529,1,no_target,,640,480,search,5.578207,143.699417,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,943.0,959.0,IDLE,0,0,0,0,1,1355,1223,1250,1334,943,959,20,17,2,23,1,1,1,1,1,1,1,1
45.327415,good_recheck,,246,1786891143626,6.037627999830875,1,no_target,,640,480,search,5.582795,140.919897,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,377.0,957.0,IDLE,0,0,0,0,1,1351,1219,1246,1331,377,957,21,18,2,23,1,1,1,1,1,1,1,1
45.488417,good_recheck,,247,1786891143789,3.4375489994999953,1,no_target,,640,480,search,5.584753,161.414989,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,376.0,962.0,IDLE,0,0,0,0,1,1349,1218,1244,1329,376,962,21,17,2,22,1,1,1,1,1,1,1,1
45.650033,good_recheck,,248,1786891143937,17.022099000314483,1,no_target,,640,480,search,5.588652,143.002019,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,246.0,956.0,IDLE,0,0,0,0,1,1363,1230,1258,1345,246,956,21,17,2,23,1,1,1,1,1,1,1,1
45.79113,good_recheck,,249,1786891144090,5.522393999854103,1,no_target,,640,480,search,5.591963,145.819528,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,957.0,IDLE,0,0,0,0,1,1358,1225,1253,1339,541,957,22,17,2,23,1,1,1,1,1,1,1,1
45.952376,good_recheck,,250,1786891144247,9.918244999425951,1,no_target,,640,480,search,5.594713,154.353575,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,769.0,957.0,IDLE,0,0,0,0,1,1351,1219,1245,1330,769,957,25,17,2,22,1,1,1,1,1,1,1,1
46.093501,good_recheck,,251,1786891144396,2.042121999693336,1,no_target,,640,480,search,5.598434,146.335509,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,343.0,957.0,IDLE,0,0,0,0,1,1350,1218,1246,1330,343,957,21,17,2,23,1,1,1,1,1,1,1,1
46.255018,good_recheck,,252,1786891144541,18.478026000593673,1,no_target,,640,480,search,5.602585,142.743147,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,110.0,953.0,IDLE,0,0,0,0,1,1351,1221,1247,1332,110,953,21,18,3,23,1,1,1,1,1,1,1,1
46.416319,good_recheck,,253,1786891144706,14.957293000406935,1,no_target,,640,480,search,5.604292,162.186754,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,393.0,957.0,IDLE,0,0,0,0,1,1352,1221,1248,1332,393,957,21,26,2,23,1,1,1,1,1,1,1,1
46.557496,good_recheck,,254,1786891144852,10.130131999176228,1,no_target,,640,480,search,5.608306,143.446008,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,493.0,958.0,IDLE,0,0,0,0,1,1350,1218,1245,1328,493,958,20,30,3,23,1,1,1,1,1,1,1,1
46.719706,good_recheck,,255,1786891145022,1.714127000013832,1,no_target,,640,480,search,5.609256,168.125791,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,278.0,956.0,IDLE,0,0,0,0,1,1350,1220,1246,1331,278,956,21,104,3,24,1,1,1,1,1,1,1,1
46.881041,good_recheck,,256,1786891145174,11.086824000813067,1,no_target,,640,480,search,5.612501,142.353425,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,955.0,IDLE,0,0,0,0,1,1355,1223,1251,1334,541,955,21,17,3,23,1,1,1,1,1,1,1,1
47.022268,good_recheck,,257,1786891145315,11.9147220011655,1,no_target,,640,480,search,5.617131,137.816222,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,392.0,953.0,IDLE,0,0,0,0,1,1353,1222,1249,1334,392,953,21,17,3,23,1,1,1,1,1,1,1,1
47.163684,good_recheck,,258,1786891145457,10.982732999764266,1,no_target,,640,480,search,5.621501,139.502071,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,392.0,956.0,IDLE,0,0,0,0,1,1360,1226,1254,1340,392,956,143,19,2,23,1,1,1,1,1,1,1,1
47.304922,good_recheck,,259,1786891145597,11.82212999992771,1,no_target,,640,480,search,5.626076,137.892203,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,638.0,959.0,IDLE,0,0,0,0,1,1356,1224,1251,1336,638,959,110,156,3,23,1,1,1,1,1,1,1,1
47.446155,good_recheck,,260,1786891145741,9.749951999765472,1,no_target,,640,480,search,5.630263,140.877054,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,246.0,958.0,IDLE,0,0,0,0,1,1349,1219,1246,1329,246,958,21,155,4,23,1,1,1,1,1,1,1,1
47.588311,good_recheck,,261,1786891145891,1.6917560005822452,1,no_target,,640,480,search,5.633605,148.089612,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,392.0,958.0,IDLE,0,0,0,0,1,1349,1218,1246,1329,392,958,21,122,3,23,1,1,1,1,1,1,1,1
47.73059,good_recheck,,262,1786891146033,1.7672739995759912,1,no_target,,640,480,search,5.637884,140.124085,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,247.0,956.0,IDLE,0,0,0,0,1,1351,1220,1247,1331,247,956,21,89,2,23,1,1,1,1,1,1,1,1
48.193194,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,406.0,1006.0,IDLE,0,0,0,0,1,1359,1223,1257,1339,406,1006,22,106,3,24,1,1,1,1,1,1,1,1
48.334123,good_recheck,,263,1786891146633,5.909852001423133,1,no_target,,640,480,search,5.587328,594.293335,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,494.0,1024.0,IDLE,0,0,0,0,1,1348,1214,1242,1320,494,1024,27,45,2,23,1,1,1,1,1,1,1,1
48.475679,good_recheck,,264,1786891146779,0.7584720005979761,1,no_target,,640,480,search,5.591149,141.054418,0,,,,,,,,,,,,,,,,,,,1,,247,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,974.0,1198.0,IDLE,0,0,0,0,1,1356,1198,1244,1316,974,1198,78,271,3,23,1,1,1,0,1,1,1,1
48.637066,good_recheck,,265,1786891146934,7.3673349997989135,1,no_target,,640,480,search,5.593983,148.113923,0,,,,,,,,,,,,,,,,,,,1,,247,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,605.0,1149.0,IDLE,0,0,0,0,1,1362,1207,1254,1310,605,1149,144,550,6,22,1,1,1,0,1,1,1,1
48.778705,good_recheck,,266,1786891147081,1.6555350011913106,1,no_target,,640,480,search,5.597687,145.214614,0,,,,,,,,,,,,,,,,,,,1,,247,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,993.0,1184.0,IDLE,0,0,0,0,1,1360,1603,995,1292,993,1184,22,18,3,23,1,1,1,0,1,1,1,1
48.859747,good_recheck,,266,1786891147081,82.69116799965559,1,no_target,,640,480,search,5.597687,145.214614,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,622.0,1403.0,IDLE,0,0,0,0,1,1367,1786,868,1305,622,1403,128,25,2,21,1,1,1,1,1,1,1,1
48.980604,good_recheck,,267,1786891147270,15.032778001113911,1,no_target,,640,480,search,5.596523,186.521983,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,667.0,1263.0,IDLE,0,0,0,0,1,1378,1785,862,1288,667,1263,22,18,2,23,1,1,1,1,1,1,1,1
49.141747,good_recheck,,268,1786891147426,19.451704998573405,1,no_target,,640,480,search,5.599148,153.8357,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,785.0,1227.0,IDLE,0,0,0,0,1,1381,1791,866,1288,785,1227,22,18,2,23,1,1,1,1,1,1,1,1
49.282908,good_recheck,,269,1786891147581,6.128387001808733,1,no_target,,640,480,search,5.601909,151.975538,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,408.0,1210.0,IDLE,0,0,0,0,1,1379,1309,887,1290,408,1210,22,17,3,22,1,1,1,1,1,1,1,1
49.383851,good_recheck,,269,1786891147581,107.07568300131243,1,no_target,,640,480,search,5.601909,151.975538,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,424.0,1164.0,IDLE,0,0,0,0,1,1192,1197,1344,1302,424,1164,22,466,5,23,0,1,1,1,1,1,1,1
49.484451,good_recheck,,270,1786891147783,6.130443000074592,1,no_target,,640,480,search,5.599237,196.294123,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,127.0,1164.0,IDLE,0,0,0,0,1,1060,1195,1454,1312,127,1164,22,597,5,23,0,1,1,1,1,1,1,1
49.645591,good_recheck,,271,1786891147942,8.155602999977418,1,no_target,,640,480,search,5.601483,151.420748,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,344.0,1101.0,IDLE,0,0,0,0,1,1062,1182,1458,1300,344,1101,28,566,6,23,0,1,1,1,1,1,1,1
49.810466,good_recheck,,272,1786891148098,16.67296300001908,1,no_target,,640,480,search,5.604035,154.164075,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,633.0,1102.0,IDLE,0,0,0,0,1,1066,1186,1466,1307,633,1102,21,501,5,22,0,1,1,1,1,1,1,1
49.951473,good_recheck,,273,1786891148252,3.5668450000230223,1,target,,640,480,push,5.60685,151.876943,1,0,1,0,good,0.780535,153,273,363,414,210.0,141.0,29610.0,0.09638671875,258,344,-0.19375,0.433333,,1,,254,track_good,GOOD_ACQUIRE,中置信度 good 停车等待不同视觉帧确认,1,front,-0.19375,,0.780535,1,0,0,344.0,1067.0,IDLE,0,0,0,0,1,1067,1185,1464,1306,344,1067,175,518,5,23,0,1,1,1,1,1,1,1
50.112566,good_recheck,,274,1786891148411,5.543709999983548,1,target,,640,480,push,5.609061,157.073379,1,0,1,0,good,0.605896,167,275,374,388,207.0,113.0,23391.0,0.076142578125,271,332,-0.153125,0.383333,,1,,254,track_good,ARC_LEFT,持续差速前进并小幅对准,1,front,-0.153125,,0.605896,0,0,1,77.0,1101.0,IDLE,0,0,400,500,1,1077,1194,1476,1316,77,1101,324,550,5,24,0,1,1,1,1,1,1,1
50.29374,good_recheck,,275,1786891148590,8.27252899944142,1,target,,640,480,push,5.609026,176.476939,1,0,1,0,good,0.671368,177,273,385,479,208.0,206.0,42848.0,0.13947916666666665,281,376,-0.121875,0.566667,,1,,254,track_good,ARC_LEFT,持续差速前进并小幅对准,1,front,-0.121875,,0.671368,0,0,1,89.0,1069.0,IDLE,0,0,400,500,1,1071,1188,1469,1311,89,1069,339,647,6,23,0,1,1,1,1,1,1,1
50.454876,good_recheck,,276,1786891148750,9.170480998363928,1,target,,640,480,push,5.611102,158.062404,1,0,1,0,good,0.861069,202,279,398,480,196.0,201.0,39396.0,0.1282421875,300,380,-0.0625,0.583333,,1,,254,track_good,GOOD_CONFIRM,good 已居中，等待不同视觉帧确认,1,front,-0.0625,,0.861069,0,0,1,327.0,1055.0,IDLE,0,0,0,0,1,1030,1192,1475,1314,327,1055,437,677,6,22,0,1,1,1,1,1,1,1
50.635934,good_recheck,,277,1786891148937,3.8032869997550733,1,no_target,,640,480,search,5.61016,184.358028,0,,,,,,,,,,,,,,,,,,,1,,254,track_good,GOOD_LOST_HOLD,已锁定 good 临时丢帧，停车保留目标身份,1,front,,,,0,1,1,25.0,988.0,IDLE,0,0,0,0,1,1035,1771,1506,2034,25,988,696,797,7,23,0,1,1,1,1,1,1,1
50.797723,good_recheck,,278,1786891149101,1.154892999693402,1,target,,640,480,push,5.611727,158.539981,1,0,1,0,good,0.898389,219,278,460,479,241.0,201.0,48441.0,0.157685546875,340,379,0.0625,0.579167,,1,,254,track_good,GOOD_CONFIRM,good 已居中，等待不同视觉帧确认,1,front,0.0625,,0.898389,0,0,1,33.0,987.0,IDLE,0,0,0,0,1,1037,1787,1509,2057,33,987,649,829,7,23,0,1,1,1,1,1,1,1
50.979028,good_recheck,,279,1786891149267,16.322116998708225,1,target,,640,480,push,5.613076,159.270719,1,0,1,0,good,0.881635,219,281,458,480,239.0,199.0,47561.0,0.15482096354166666,339,381,0.059375,0.5875,,1,,254,push_good,GOOD_PUSH,good 已居中，锁定持续前推直到铲子保护触发,1,front,0.059375,,0.881635,0,0,1,281.0,989.0,IDLE,1,0,400,400,1,1038,1788,1510,2056,281,989,727,828,7,22,0,1,1,1,1,1,1,1
51.140228,good_recheck,,280,1786891149434,10.651074999259436,1,target,,640,480,push,5.614367,164.057106,1,0,0,0,good,0.885146,220,280,459,478,239.0,198.0,47322.0,0.15404296875,340,379,0.0625,0.579167,,1,,254,push_good,GOOD_PUSH,good 已居中，持续前推直到铲子悬空保护触发,1,front,,,,0,0,1,395.0,990.0,IDLE,1,0,400,400,1,1038,1788,1508,2055,395,990,728,828,7,23,0,1,1,1,1,1,1,1
51.301625,good_recheck,,281,1786891149600,6.119184999988647,1,target,,640,480,push,5.615746,163.199691,1,0,0,0,good,0.846184,221,281,459,479,238.0,198.0,47124.0,0.1533984375,340,380,0.0625,0.583333,,1,,254,push_good,GOOD_PUSH,good 已居中，持续前推直到铲子悬空保护触发,1,front,,,,0,0,1,391.0,990.0,IDLE,1,0,400,400,1,1071,1781,1497,2052,391,990,814,939,7,23,0,1,1,1,1,1,1,1
51.483403,good_recheck,,282,1786891149775,13.178674000300816,1,target,,640,480,push,5.616104,172.400116,1,0,0,0,good,0.901636,220,281,463,478,243.0,197.0,47871.0,0.155830078125,342,380,0.06875,0.583333,,1,,254,push_good,GOOD_PUSH,good 已居中，持续前推直到铲子悬空保护触发,1,front,,,,0,0,1,393.0,1021.0,IDLE,1,0,400,400,1,973,1790,1408,2058,393,1021,1099,989,8,23,0,1,1,1,1,1,1,1
51.644598,good_recheck,,283,1786891149938,10.798240000440273,1,target,,640,480,push,5.617716,161.22664,1,0,0,0,good,0.924171,234,280,486,480,252.0,200.0,50400.0,0.1640625,360,380,0.125,0.583333,,1,,250,push_good,GOOD_PUSH,good 已居中，持续前推直到铲子悬空保护触发,1,front,,,,0,0,1,80.0,986.0,IDLE,1,0,400,400,1,1004,1573,1511,2048,80,986,1302,1316,10,23,0,1,0,1,1,1,1,1
51.825736,good_recheck,,284,1786891150125,4.758535000291886,1,target,,640,480,push,5.616696,184.711478,1,0,0,0,good,0.912577,245,282,523,479,278.0,197.0,54766.0,0.17827473958333334,384,381,0.2,0.5875,,1,,254,push_good,GOOD_PUSH,good 已居中，持续前推直到铲子悬空保护触发,1,front,,,,0,0,1,113.0,1004.0,IDLE,1,0,400,400,1,1515,1733,1008,1924,113,1004,1424,1956,15,23,0,1,1,1,1,1,1,1
51.966795,good_recheck,,284,1786891150125,145.81774799989944,1,target,,640,480,push,5.616696,184.711478,1,0,0,0,good,0.912577,245,282,523,479,278.0,197.0,54766.0,0.17827473958333334,384,381,0.2,0.5875,,1,,254,shovel_guard,HANGED,铲子悬空，停车,1,front,,,,0,0,1,757.0,956.0,HANGED,1,1,0,0,1,1667,1356,899,2098,757,956,1424,1971,14,23,0,1,1,1,1,1,1,1
52.007057,good_recheck,,285,1786891150299,12.733421001030365,1,target,,640,480,push,5.617222,166.307928,1,0,1,0,good,0.90822,245,283,532,479,287.0,196.0,56252.0,0.18311197916666666,389,381,0.215625,0.5875,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,0.215625,,0.90822,0,0,0,266.0,957.0,REVERSE,1,1,-400,-400,1,1678,1241,925,2125,266,957,1424,1958,14,23,0,1,1,1,1,1,1,1
52.209944,good_recheck,,286,1786891150512,2.1620290008286247,1,target,,640,480,push,5.613311,211.066224,1,0,1,0,good,0.908469,243,285,529,479,286.0,194.0,55484.0,0.18061197916666666,386,382,0.20625,0.591667,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,0.20625,,0.908469,0,0,0,426.0,957.0,REVERSE,1,0,-400,-400,1,1103,1282,862,1564,426,957,1408,2028,15,23,0,1,1,1,1,1,1,1
52.310593,good_recheck,,286,1786891150512,102.77774600035627,1,target,,640,480,push,5.613311,211.066224,1,0,1,0,good,0.908469,243,285,529,479,286.0,194.0,55484.0,0.18061197916666666,386,382,0.20625,0.591667,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.20625,,0.908469,0,0,0,408.0,957.0,IDLE,1,0,0,0,1,1120,1292,868,1592,408,957,1393,1971,14,23,0,1,1,1,1,1,1,1
52.431385,good_recheck,,287,1786891150735,0.2746070003922796,1,target,,640,480,push,5.608359,220.942586,1,0,1,0,good,0.924297,246,282,530,479,284.0,197.0,55948.0,0.18212239583333334,388,381,0.2125,0.5875,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.2125,,0.924297,0,0,0,410.0,953.0,IDLE,0,0,0,0,1,1116,1278,860,1590,410,953,1392,1970,14,23,0,1,1,1,1,1,1,1
52.632659,good_recheck,,288,1786891150934,2.6572639999358216,1,target,,640,480,push,5.606109,193.849671,1,0,1,0,good,0.913338,244,284,530,478,286.0,194.0,55484.0,0.18061197916666666,387,381,0.209375,0.5875,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.209375,,0.913338,0,0,0,410.0,973.0,IDLE,0,0,0,0,1,1115,1275,857,1586,410,973,1392,1957,14,24,0,1,1,1,1,1,1,1
53.095246,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,,,,0,0,0,654.0,958.0,IDLE,0,0,0,0,1,1122,1282,862,1596,654,958,1400,1954,14,23,0,1,1,1,1,1,1,1
53.316441,good_recheck,,289,1786891151605,15.794478000316303,1,target,,640,480,push,5.553076,664.250151,1,0,1,0,good,0.929821,249,285,530,480,281.0,195.0,54795.0,0.178369140625,390,383,0.21875,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.21875,,0.929821,0,0,0,313.0,957.0,IDLE,0,0,0,0,1,1121,1282,862,1595,313,957,1393,2000,15,22,0,1,1,1,1,1,1,1
53.497629,good_recheck,,290,1786891151793,8.638878000056138,1,target,,640,480,push,5.5522,179.6061,1,0,1,0,good,0.934667,248,285,529,480,281.0,195.0,54795.0,0.178369140625,389,383,0.215625,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.215625,,0.934667,0,0,0,421.0,957.0,IDLE,0,0,0,0,1,1120,1281,860,1593,421,957,1394,1955,14,23,0,1,1,1,1,1,1,1
53.679028,good_recheck,,291,1786891151966,17.006796999339713,1,target,,640,480,push,5.552939,164.31956,1,0,1,0,good,0.933191,249,285,530,480,281.0,195.0,54795.0,0.178369140625,390,383,0.21875,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.21875,,0.933191,0,0,0,271.0,953.0,IDLE,0,0,0,0,1,1123,1284,864,1598,271,953,1394,1958,14,23,0,1,1,1,1,1,1,1
53.86011,good_recheck,,292,1786891152145,19.49871399847325,1,target,,640,480,push,5.553149,175.374941,1,0,1,0,good,0.933452,247,284,530,480,283.0,196.0,55468.0,0.18055989583333334,389,382,0.215625,0.591667,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.215625,,0.933452,0,0,0,420.0,957.0,IDLE,0,0,0,0,1,1121,1282,861,1594,420,957,1393,2016,15,23,0,1,1,1,1,1,1,1
54.041278,good_recheck,,293,1786891152332,13.670078998984536,1,target,,640,480,push,5.55238,184.93148,1,0,1,0,good,0.932792,249,285,529,480,280.0,195.0,54600.0,0.177734375,389,383,0.215625,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.215625,,0.932792,0,0,0,475.0,1006.0,IDLE,0,0,0,0,1,1122,1282,862,1595,475,1006,1395,1968,14,23,0,1,1,1,1,1,1,1
54.222564,good_recheck,,294,1786891152509,17.68877199901908,1,target,,640,480,push,5.552671,171.203513,1,0,1,0,good,0.934032,249,285,530,480,281.0,195.0,54795.0,0.178369140625,390,383,0.21875,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.21875,,0.934032,0,0,0,787.0,958.0,IDLE,0,0,0,0,1,1122,1283,862,1597,787,958,1392,1940,14,22,0,1,1,1,1,1,1,1
54.383781,good_recheck,,295,1786891152673,15.289707998817903,1,target,,640,480,push,5.554393,156.67424,1,0,1,0,good,0.936339,247,285,530,480,283.0,195.0,55185.0,0.179638671875,389,383,0.215625,0.595833,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.215625,,0.936339,0,0,0,496.0,988.0,IDLE,0,0,0,0,1,1121,1281,861,1594,496,988,1393,1957,14,24,0,1,1,1,1,1,1,1
54.564961,good_recheck,,296,1786891152863,6.255054999201093,1,target,,640,480,push,5.553349,187.3606,1,0,1,0,good,0.935575,250,284,530,480,280.0,196.0,54880.0,0.17864583333333334,390,382,0.21875,0.591667,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.21875,,0.935575,0,0,0,410.0,958.0,IDLE,0,0,0,0,1,1122,1284,862,1597,410,958,1394,1927,14,22,0,1,1,1,1,1,1,1
54.747406,good_recheck,,297,1786891153033,18.581985001219437,1,target,,640,480,push,5.554373,161.478778,1,0,1,0,good,0.937762,249,284,529,480,280.0,196.0,54880.0,0.17864583333333334,389,382,0.215625,0.591667,,1,,254,release,GOOD_REARM_WAIT,等待当前 good 消失后重新允许推动,0,front,0.215625,,0.937762,0,0,0,787.0,961.0,IDLE,0,0,0,0,1,1128,1288,866,1603,787,961,1333,1956,14,22,0,1,1,1,1,1,1,1
