t,left,right,valid
14.9,1448.0,1609.0,1
14.92,1448.0,1610.0,1
14.94,1448.0,1592.0,1
14.96,1449.0,1608.0,1
14.98,1448.0,1609.0,1
15.0,1448.0,1595.0,1
15.021,1449.0,1593.0,1
15.041,1449.0,1593.0,1
15.061,1446.0,1594.0,1
15.081,1447.0,1593.0,1
15.101,1448.0,1593.0,1
15.121,1455.0,1594.0,1
15.141,1446.0,1594.0,1
15.161,1448.0,1593.0,1
15.181,1448.0,1589.0,1
15.201,1448.0,1609.0,1
15.222,1446.0,1595.0,1
15.242,1449.0,1598.0,1
15.262,1449.0,1591.0,1
15.282,1448.0,1594.0,1
15.302,1454.0,1608.0,1
15.322,1450.0,1592.0,1
15.342,1432.0,1609.0,1
15.362,1448.0,1609.0,1
15.382,1454.0,1591.0,1
15.402,1449.0,1592.0,1
15.423,1463.0,1594.0,1
15.443,1448.0,1594.0,1
15.463,1449.0,1592.0,1
15.483,1449.0,1598.0,1
15.503,1447.0,1594.0,1
15.523,1448.0,1595.0,1
15.543,1449.0,1624.0,1
15.563,1431.0,1593.0,1
15.583,1447.0,1609.0,1
15.604,1431.0,1594.0,1
15.624,1449.0,1625.0,1
15.644,1464.0,1609.0,1
15.664,1463.0,1609.0,1
15.684,1477.0,1624.0,1
15.704,1463.0,1606.0,1
15.724,1464.0,1595.0,1
15.744,1447.0,1581.0,1
15.764,1447.0,1575.0,1
15.784,1448.0,1592.0,1
15.805,1449.0,1580.0,1
15.825,1453.0,1594.0,1
15.845,1448.0,1592.0,1
15.865,1463.0,1594.0,1
15.885,1449.0,1594.0,1
15.905,1448.0,1606.0,1
15.925,1449.0,1593.0,1
15.945,1464.0,1594.0,1
15.965,1462.0,1580.0,1
15.985,1463.0,1578.0,1
16.006,1449.0,1584.0,1
16.026,1449.0,1594.0,1
16.046,1463.0,1595.0,1
16.066,1483.0,1576.0,1
16.086,1478.0,1580.0,1
16.106,1451.0,1580.0,1
16.126,1430.0,1580.0,1
16.146,1431.0,1576.0,1
16.166,1416.0,1579.0,1
16.186,1415.0,1562.0,1
16.207,1414.0,1596.0,1
16.227,1431.0,1577.0,1
16.247,1432.0,1579.0,1
16.267,1448.0,1580.0,1
16.287,1429.0,1576.0,1
16.307,1431.0,1577.0,1
16.327,1449.0,1595.0,1
16.347,1447.0,1594.0,1
16.367,1454.0,1577.0,1
16.387,1449.0,1580.0,1
16.407,1449.0,1562.0,1
16.427,1448.0,1559.0,1
16.448,1448.0,1560.0,1
16.468,1432.0,1561.0,1
16.488,1432.0,1561.0,1
16.508,1431.0,1577.0,1
16.528,1431.0,1579.0,1
16.548,1432.0,1580.0,1
16.568,1432.0,1580.0,1
16.588,1430.0,1578.0,1
16.608,1431.0,1579.0,1
16.628,1449.0,1580.0,1
16.648,1449.0,1579.0,1
16.668,1446.0,1578.0,1
16.688,1432.0,1580.0,1
16.709,1432.0,1579.0,1
16.729,1431.0,1579.0,1
16.749,1437.0,1576.0,1
16.769,1431.0,1580.0,1
16.789,1432.0,1563.0,1
16.809,1430.0,1561.0,1
16.829,1431.0,1568.0,1
16.849,1432.0,1562.0,1
16.869,1449.0,1562.0,1
16.889,1430.0,1558.0,1
16.909,1430.0,1560.0,1
16.929,1432.0,1562.0,1
16.95,1434.0,1579.0,1
16.97,1429.0,1557.0,1
16.99,1432.0,1561.0,1
17.01,1432.0,1580.0,1
17.03,1432.0,1577.0,1
17.05,1436.0,1558.0,1
17.07,1431.0,1579.0,1
17.09,1432.0,1561.0,1
17.11,1432.0,1559.0,1
17.13,1437.0,1560.0,1
17.15,1432.0,1580.0,1
17.171,1432.0,1560.0,1
17.191,1431.0,1560.0,1
17.211,1437.0,1560.0,1
17.231,1432.0,1581.0,1
17.251,1432.0,1579.0,1
17.271,1431.0,1561.0,1
17.291,1431.0,1562.0,1
17.311,1432.0,1562.0,1
17.331,1430.0,1589.0,1
17.352,1431.0,1557.0,1
17.372,1432.0,1562.0,1
17.392,1432.0,1558.0,1
17.412,1430.0,1558.0,1
17.432,1431.0,1561.0,1
17.452,1431.0,1562.0,1
17.472,1432.0,1557.0,1
17.492,1431.0,1560.0,1
17.512,1448.0,1561.0,1
