t,left,right,diff,valid
9.113,579.0,305.0,274.0,1
9.133,595.0,568.0,27.0,1
9.153,577.0,256.0,321.0,1
9.173,512.0,304.0,208.0,1
9.193,531.0,304.0,227.0,1
9.213,531.0,423.0,108.0,1
9.233,610.0,306.0,304.0,1
9.254,593.0,288.0,305.0,1
9.274,512.0,304.0,208.0,1
9.294,531.0,304.0,227.0,1
9.314,530.0,306.0,224.0,1
9.334,531.0,306.0,225.0,1
9.354,596.0,289.0,307.0,1
9.374,595.0,304.0,291.0,1
9.395,628.0,302.0,326.0,1
9.415,513.0,290.0,223.0,1
9.435,534.0,308.0,226.0,1
9.455,533.0,307.0,226.0,1
9.475,581.0,318.0,263.0,1
9.495,613.0,306.0,307.0,1
9.515,596.0,306.0,290.0,1
9.535,596.0,307.0,289.0,1
9.555,531.0,88.0,443.0,1
9.576,549.0,636.0,-87.0,1
9.596,547.0,305.0,242.0,1
9.616,612.0,289.0,323.0,1
9.636,599.0,307.0,292.0,1
9.656,550.0,308.0,242.0,1
9.676,533.0,308.0,225.0,1
9.696,571.0,304.0,267.0,1
9.716,595.0,87.0,508.0,1
9.736,616.0,634.0,-18.0,1
9.756,595.0,123.0,472.0,1
9.777,593.0,90.0,503.0,1
9.797,533.0,308.0,225.0,1
9.817,534.0,306.0,228.0,1
9.837,514.0,306.0,208.0,1
9.857,595.0,307.0,288.0,1
9.877,626.0,422.0,204.0,1
9.897,546.0,305.0,241.0,1
9.917,531.0,304.0,227.0,1
9.937,530.0,304.0,226.0,1
9.957,512.0,304.0,208.0,1
9.977,595.0,288.0,307.0,1
9.998,595.0,306.0,289.0,1
