t,left,right,valid
16.004,1246.0,1320.0,1
16.024,1248.0,1320.0,1
16.045,1248.0,1318.0,1
16.065,1253.0,1319.0,1
16.085,1246.0,1320.0,1
16.105,1249.0,1319.0,1
16.125,1249.0,1319.0,1
16.145,1253.0,1320.0,1
16.165,1246.0,1321.0,1
16.185,1248.0,1320.0,1
16.205,1249.0,1320.0,1
16.226,1251.0,1321.0,1
16.246,1248.0,1321.0,1
16.266,1249.0,1336.0,1
16.286,1248.0,1318.0,1
16.306,1248.0,1321.0,1
16.326,1249.0,1321.0,1
16.346,1249.0,1316.0,1
16.366,1264.0,1320.0,1
16.386,1264.0,1321.0,1
16.407,1264.0,1317.0,1
16.427,1264.0,1303.0,1
16.447,1264.0,1305.0,1
16.467,1264.0,1305.0,1
16.487,1264.0,1304.0,1
16.507,1264.0,1319.0,1
16.527,1263.0,1305.0,1
16.547,1264.0,1305.0,1
16.567,1265.0,1304.0,1
16.587,1262.0,1304.0,1
16.608,1263.0,1305.0,1
16.628,1264.0,1305.0,1
16.648,1280.0,1301.0,1
16.668,1277.0,1305.0,1
16.688,1278.0,1321.0,1
16.708,1264.0,1322.0,1
16.728,1264.0,1336.0,1
16.748,1261.0,1337.0,1
16.768,1263.0,1337.0,1
16.789,1264.0,1335.0,1
16.809,1265.0,1336.0,1
16.829,1262.0,1337.0,1
16.849,1264.0,1336.0,1
16.869,1264.0,1336.0,1
16.889,1269.0,1337.0,1
16.909,1262.0,1337.0,1
16.929,1264.0,1336.0,1
16.95,1264.0,1333.0,1
16.97,1264.0,1337.0,1
16.99,1261.0,1321.0,1
17.01,1280.0,1317.0,1
17.03,1280.0,1318.0,1
17.05,1281.0,1305.0,1
17.07,1262.0,1303.0,1
17.09,1265.0,1303.0,1
17.11,1264.0,1304.0,1
17.13,1264.0,1305.0,1
17.151,1262.0,1304.0,1
17.171,1265.0,1304.0,1
17.191,1264.0,1306.0,1
17.211,1270.0,1305.0,1
17.231,1264.0,1305.0,1
17.251,1264.0,1319.0,1
17.271,1264.0,1321.0,1
17.291,1269.0,1335.0,1
17.312,1264.0,1317.0,1
17.332,1264.0,1321.0,1
17.352,1263.0,1321.0,1
17.372,1268.0,1318.0,1
17.392,1264.0,1318.0,1
17.412,1264.0,1321.0,1
17.432,1263.0,1321.0,1
17.452,1264.0,1319.0,1
17.472,1264.0,1319.0,1
17.492,1264.0,1305.0,1
17.513,1264.0,1306.0,1
