t,left,right,valid
10.965,1357.0,1444.0,1
10.985,1356.0,1459.0,1
11.005,1356.0,1440.0,1
11.025,1358.0,1444.0,1
11.045,1357.0,1444.0,1
11.065,1357.0,1442.0,1
11.086,1356.0,1442.0,1
11.106,1358.0,1444.0,1
11.126,1358.0,1444.0,1
11.146,1358.0,1443.0,1
11.166,1356.0,1443.0,1
11.186,1357.0,1443.0,1
11.206,1358.0,1459.0,1
11.226,1357.0,1457.0,1
11.246,1357.0,1458.0,1
11.266,1357.0,1444.0,1
11.287,1357.0,1443.0,1
11.307,1356.0,1459.0,1
11.327,1357.0,1458.0,1
11.347,1358.0,1460.0,1
11.367,1344.0,1474.0,1
11.387,1358.0,1457.0,1
11.407,1358.0,1460.0,1
11.427,1342.0,1459.0,1
11.447,1356.0,1456.0,1
11.468,1357.0,1457.0,1
11.488,1358.0,1458.0,1
11.508,1344.0,1456.0,1
11.528,1341.0,1457.0,1
11.548,1356.0,1458.0,1
11.568,1358.0,1459.0,1
11.588,1359.0,1457.0,1
11.608,1358.0,1458.0,1
11.628,1357.0,1459.0,1
11.649,1357.0,1459.0,1
11.669,1362.0,1458.0,1
11.689,1342.0,1454.0,1
11.709,1357.0,1459.0,1
11.729,1358.0,1459.0,1
11.749,1364.0,1459.0,1
11.769,1357.0,1458.0,1
11.789,1358.0,1444.0,1
11.809,1357.0,1459.0,1
11.829,1356.0,1457.0,1
11.85,1355.0,1457.0,1
11.87,1358.0,1459.0,1
11.89,1357.0,1457.0,1
11.91,1357.0,1458.0,1
11.93,1357.0,1459.0,1
11.95,1357.0,1444.0,1
11.97,1357.0,1458.0,1
11.99,1357.0,1443.0,1
12.01,1343.0,1444.0,1
12.031,1357.0,1443.0,1
12.051,1357.0,1459.0,1
12.071,1357.0,1444.0,1
12.091,1357.0,1444.0,1
12.111,1357.0,1443.0,1
12.131,1341.0,1441.0,1
12.151,1356.0,1444.0,1
12.171,1358.0,1442.0,1
12.191,1342.0,1441.0,1
12.211,1341.0,1443.0,1
12.232,1342.0,1444.0,1
12.252,1328.0,1441.0,1
12.272,1325.0,1441.0,1
12.292,1312.0,1443.0,1
12.312,1312.0,1443.0,1
12.332,1281.0,1428.0,1
12.352,1280.0,1442.0,1
12.372,1265.0,1428.0,1
12.392,1277.0,1444.0,1
12.413,1297.0,1428.0,1
12.433,1326.0,1440.0,1
12.453,1341.0,1444.0,1
12.473,1343.0,1444.0,1
12.493,1344.0,1450.0,1
12.513,1348.0,1443.0,1
12.533,1341.0,1444.0,1
12.553,1342.0,1446.0,1
12.573,1342.0,1441.0,1
12.594,1340.0,1444.0,1
12.614,1342.0,1444.0,1
12.634,1342.0,1442.0,1
12.654,1342.0,1442.0,1
12.674,1344.0,1444.0,1
12.694,1342.0,1444.0,1
12.714,1344.0,1443.0,1
12.734,1342.0,1443.0,1
12.754,1342.0,1444.0,1
12.774,1342.0,1443.0,1
12.795,1343.0,1458.0,1
12.815,1341.0,1443.0,1
12.835,1342.0,1445.0,1
12.855,1344.0,1443.0,1
12.875,1327.0,1440.0,1
