t,left,right,valid,active,hang,state,reason,left_cmd,right_cmd,healthy
49.133,1120.0,1469.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.153,1369.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.173,1369.0,1451.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.193,1060.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.213,1251.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.233,1457.0,1435.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.253,1216.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.274,944.0,1500.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.294,1383.0,1534.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.314,1244.0,1577.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.334,1152.0,1594.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.354,1324.0,1591.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.375,1024.0,1577.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.395,830.0,1547.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.415,896.0,1484.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.435,1058.0,1482.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.455,1058.0,1482.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.475,1291.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.495,1706.0,1188.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.515,20.0,1164.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.536,27.0,1145.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.556,21.0,1165.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.576,21.0,1149.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
49.596,20.0,1146.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.616,20.0,1164.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.638,20.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.658,20.0,1147.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.678,31.0,1194.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.698,21.0,1197.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.718,21.0,1229.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.738,20.0,1240.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.758,109.0,1243.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.778,30.0,1196.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.799,38.0,1179.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.819,20.0,1162.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.839,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.859,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.879,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.9,21.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.92,24.0,1085.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.94,33.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.96,26.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
49.98,20.0,1113.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.0,20.0,1118.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.02,20.0,1133.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.04,30.0,1117.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.06,92.0,1131.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.081,20.0,1149.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.101,372.0,1132.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.121,21.0,1148.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.141,472.0,1166.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.162,1324.0,1171.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.182,732.0,1165.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.202,992.0,1152.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.222,1168.0,2381.0,1,1,0,IDLE,铲子已收回台内,0,0,1
50.242,896.0,2437.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
50.262,1119.0,2374.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
50.282,1103.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.302,1103.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.322,1168.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.343,1160.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.363,862.0,1328.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.383,1057.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.403,1400.0,1470.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.423,1168.0,1468.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.443,954.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.464,1214.0,1486.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.484,943.0,1498.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.504,1244.0,1517.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.524,1307.0,1564.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.544,1414.0,1595.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.564,1540.0,1625.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.584,1944.0,1654.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.604,1445.0,1747.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.624,192.0,1756.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.645,863.0,1734.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.665,1414.0,1746.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.685,1322.0,1640.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.705,1931.0,1595.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.725,1931.0,1595.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.745,1526.0,1533.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.765,1193.0,1393.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.786,860.0,1277.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.806,604.0,1102.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.826,492.0,991.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.846,522.0,1088.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.866,800.0,1181.0,1,1,1,IDLE,铲子已收回台内,0,0,1
50.886,1058.0,1818.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
50.906,1257.0,2091.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
50.927,1156.0,1378.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.947,960.0,1406.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.967,769.0,1329.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
50.987,943.0,1169.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.007,1414.0,1170.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.027,21.0,1131.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.047,20.0,1133.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.067,20.0,1134.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.087,20.0,1115.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.108,20.0,1117.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.128,20.0,1119.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.148,20.0,1119.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.168,20.0,1133.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.188,33.0,1069.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.208,21.0,1119.0,1,1,0,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
51.228,21.0,1135.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.248,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.268,20.0,1082.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.289,59.0,990.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.309,540.0,956.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.329,618.0,1119.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.349,20.0,1227.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.369,47.0,1039.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.389,21.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.409,20.0,1179.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.429,20.0,1117.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.449,21.0,1119.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.47,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.49,21.0,1117.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.51,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.53,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.55,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.57,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.59,25.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.61,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.63,19.0,1114.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.651,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.671,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.691,93.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.711,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.731,31.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.751,58.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.771,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.791,47.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.811,20.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.832,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.852,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.872,29.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.892,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.912,46.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.932,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.952,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.972,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
51.993,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.013,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.033,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.053,33.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.073,24.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.093,24.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.113,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.133,59.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.154,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.174,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.194,25.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.214,140.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.234,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.255,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.275,25.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.295,21.0,1097.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.315,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.335,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.355,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.376,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.396,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.416,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.436,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.456,21.0,1085.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.476,21.0,1088.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.496,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.517,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.537,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.557,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.577,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.597,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.617,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.637,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.657,295.0,1116.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.677,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.697,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.717,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.737,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.758,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.778,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.798,21.0,1087.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.818,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.838,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.858,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.878,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.898,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.918,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.938,110.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.959,21.0,1088.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.979,22.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
52.999,108.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.019,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.039,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.059,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.079,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.099,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.119,110.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.139,60.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.16,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.18,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.2,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.22,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.24,141.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.261,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.281,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.301,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.321,21.0,1114.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.341,21.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.361,125.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.382,20.0,1082.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.402,59.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.422,407.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.442,407.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.462,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.482,21.0,1082.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.502,22.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.522,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.542,19.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.563,32.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.583,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.603,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.623,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.643,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.663,24.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.683,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.703,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.723,123.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.744,28.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.764,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.784,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.804,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.824,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.844,29.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.864,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.884,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.904,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.924,30.0,1115.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.944,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.965,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
53.985,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.005,33.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.025,33.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.045,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.065,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.085,76.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.105,109.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.125,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.146,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.166,72.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.186,29.0,1115.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.206,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.226,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.246,191.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.266,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.286,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.306,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.326,32.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.347,23.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.367,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.387,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.407,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.427,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.447,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.468,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.489,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.509,46.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.529,21.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.549,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.569,22.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.589,33.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.61,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.63,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.65,20.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.67,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.69,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.71,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.73,587.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.75,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.77,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.791,524.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.811,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.831,75.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.851,20.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.871,20.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.891,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.911,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.932,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.952,21.0,1114.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.972,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
54.992,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.012,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.032,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.052,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.072,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.092,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.113,47.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.133,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.153,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.173,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.193,21.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.213,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.233,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.253,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.273,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.294,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.314,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.334,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.354,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.374,109.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.394,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.414,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.434,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.455,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.475,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.495,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.515,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.535,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.555,30.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.575,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.595,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.615,21.0,1090.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.636,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.656,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.676,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.696,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.716,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.736,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.756,21.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.776,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.797,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.817,20.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.837,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.857,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.877,21.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.897,109.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.917,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.937,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.958,59.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
55.978,20.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
