t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
10.409,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,976.0,1473.0,1138.0,1116.0,280.0,942.0
10.429,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1006.0,1522.0,1169.0,1152.0,312.0,939.0
10.449,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1498.0,1154.0,1133.0,162.0,942.0
10.47,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1001.0,1515.0,1165.0,1144.0,576.0,941.0
10.49,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1481.0,1144.0,1120.0,345.0,941.0
10.51,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1478.0,1139.0,1118.0,442.0,943.0
10.53,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,57,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1499.0,1153.0,1132.0,542.0,944.0
10.551,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1491.0,1148.0,1127.0,178.0,940.0
10.571,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,997.0,1504.0,1158.0,1138.0,327.0,941.0
10.592,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,994.0,1499.0,1155.0,1135.0,160.0,943.0
10.612,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1497.0,1154.0,1133.0,280.0,942.0
10.633,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1478.0,1142.0,1118.0,179.0,941.0
10.653,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,990.0,1495.0,1152.0,1131.0,294.0,941.0
10.674,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1494.0,1150.0,1130.0,296.0,942.0
10.694,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1003.0,1511.0,1164.0,1148.0,281.0,964.0
10.714,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1011.0,1524.0,1174.0,1154.0,42.0,940.0
10.734,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,995.0,1498.0,1156.0,1133.0,178.0,941.0
10.754,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,991.0,1494.0,1152.0,1132.0,1060.0,946.0
10.774,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1495.0,1152.0,1132.0,280.0,940.0
10.795,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1492.0,1150.0,1128.0,280.0,940.0
10.815,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,58,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1489.0,1148.0,1129.0,52.0,941.0
10.835,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1003.0,1515.0,1166.0,1147.0,309.0,942.0
10.855,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1496.0,1152.0,1131.0,280.0,938.0
10.875,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1498.0,1154.0,1134.0,280.0,942.0
10.895,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1497.0,1153.0,1132.0,669.0,944.0
10.915,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,997.0,1503.0,1159.0,1137.0,175.0,942.0
10.935,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,997.0,1503.0,1159.0,1137.0,175.0,942.0
10.955,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1498.0,1155.0,1133.0,656.0,942.0
10.976,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1497.0,1153.0,1132.0,297.0,941.0
10.996,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1003.0,1511.0,1164.0,1143.0,312.0,943.0
11.017,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1004.0,1515.0,1167.0,1147.0,160.0,958.0
11.037,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,999.0,1504.0,1162.0,1141.0,281.0,963.0
11.057,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,999.0,1506.0,1160.0,1140.0,672.0,944.0
11.077,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,994.0,1497.0,1154.0,1133.0,280.0,943.0
11.097,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,991.0,1490.0,1152.0,1129.0,176.0,956.0
11.117,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1497.0,1154.0,1132.0,560.0,942.0
11.137,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,996.0,1501.0,1157.0,1136.0,427.0,944.0
11.157,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1001.0,1508.0,1162.0,1144.0,452.0,953.0
11.178,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1009.0,1524.0,1172.0,1154.0,160.0,938.0
11.198,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1489.0,1150.0,1128.0,672.0,943.0
11.218,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1002.0,1511.0,1163.0,1144.0,281.0,942.0
11.238,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1003.0,1514.0,1165.0,1144.0,160.0,941.0
11.258,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,59,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1484.0,1148.0,1125.0,173.0,941.0
11.278,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,998.0,1507.0,1160.0,1139.0,527.0,943.0
11.298,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,,stale,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,990.0,1496.0,1152.0,1131.0,162.0,942.0
11.318,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1004.0,1518.0,1166.0,1148.0,803.0,943.0
11.338,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,984.0,1484.0,1143.0,1122.0,295.0,939.0
11.359,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,969.0,1460.0,1129.0,1104.0,281.0,944.0
11.379,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1482.0,1141.0,1120.0,394.0,943.0
11.399,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1481.0,1141.0,1119.0,279.0,957.0
11.419,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,968.0,1463.0,1128.0,1107.0,295.0,941.0
11.439,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,60,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,968.0,1463.0,1128.0,1107.0,295.0,941.0
11.459,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,61,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1138.0,1115.0,867.0,945.0
11.479,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,61,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1004.0,1520.0,1166.0,1149.0,162.0,941.0
