t,left,right,diff,valid
15.389,17.0,20.0,-3.0,1
15.409,185.0,20.0,165.0,1
15.429,314.0,21.0,293.0,1
15.449,217.0,20.0,197.0,1
15.469,218.0,21.0,197.0,1
15.489,493.0,21.0,472.0,1
15.509,184.0,21.0,163.0,1
15.529,169.0,21.0,148.0,1
15.55,118.0,20.0,98.0,1
15.57,18.0,20.0,-2.0,1
15.59,217.0,20.0,197.0,1
15.61,201.0,20.0,181.0,1
15.63,183.0,21.0,162.0,1
15.65,184.0,20.0,164.0,1
15.67,217.0,21.0,196.0,1
15.69,221.0,21.0,200.0,1
15.71,281.0,21.0,260.0,1
15.73,201.0,20.0,181.0,1
15.751,184.0,20.0,164.0,1
15.771,184.0,20.0,164.0,1
15.791,153.0,20.0,133.0,1
15.811,233.0,21.0,212.0,1
15.831,218.0,21.0,197.0,1
15.851,17.0,20.0,-3.0,1
15.871,184.0,20.0,164.0,1
15.891,429.0,20.0,409.0,1
15.911,183.0,20.0,163.0,1
15.931,216.0,21.0,195.0,1
15.951,428.0,20.0,408.0,1
15.972,100.0,21.0,79.0,1
15.992,185.0,33.0,152.0,1
16.012,184.0,21.0,163.0,1
16.032,25.0,21.0,4.0,1
16.052,215.0,20.0,195.0,1
16.072,492.0,20.0,472.0,1
16.092,249.0,19.0,230.0,1
16.112,184.0,20.0,164.0,1
16.132,186.0,20.0,166.0,1
16.152,182.0,21.0,161.0,1
16.172,233.0,20.0,213.0,1
16.192,216.0,20.0,196.0,1
16.212,151.0,20.0,131.0,1
16.233,170.0,22.0,148.0,1
16.253,84.0,19.0,65.0,1
16.273,52.0,20.0,32.0,1
16.293,217.0,33.0,184.0,1
16.313,411.0,20.0,391.0,1
16.333,171.0,20.0,151.0,1
16.353,606.0,20.0,586.0,1
16.373,364.0,20.0,344.0,1
16.393,117.0,20.0,97.0,1
16.413,232.0,20.0,212.0,1
16.433,17.0,20.0,-3.0,1
16.453,17.0,18.0,-1.0,1
16.474,183.0,20.0,163.0,1
16.494,476.0,21.0,455.0,1
16.514,184.0,33.0,151.0,1
16.534,492.0,31.0,461.0,1
16.554,216.0,21.0,195.0,1
16.574,68.0,20.0,48.0,1
16.594,167.0,20.0,147.0,1
16.614,102.0,20.0,82.0,1
16.634,233.0,21.0,212.0,1
16.654,217.0,20.0,197.0,1
16.674,184.0,20.0,164.0,1
16.694,166.0,20.0,146.0,1
16.715,33.0,20.0,13.0,1
16.735,330.0,20.0,310.0,1
16.755,233.0,22.0,211.0,1
16.775,560.0,20.0,540.0,1
16.795,215.0,20.0,195.0,1
16.815,118.0,20.0,98.0,1
16.835,183.0,20.0,163.0,1
16.855,17.0,21.0,-4.0,1
16.875,240.0,24.0,216.0,1
16.895,189.0,21.0,168.0,1
16.916,118.0,21.0,97.0,1
16.936,166.0,19.0,147.0,1
16.956,608.0,20.0,588.0,1
16.976,192.0,20.0,172.0,1
16.996,233.0,20.0,213.0,1
17.016,216.0,21.0,195.0,1
17.036,116.0,20.0,96.0,1
17.056,182.0,19.0,163.0,1
17.076,183.0,20.0,163.0,1
17.097,282.0,20.0,262.0,1
17.117,182.0,20.0,162.0,1
17.137,241.0,21.0,220.0,1
17.157,216.0,20.0,196.0,1
17.177,167.0,20.0,147.0,1
17.197,396.0,20.0,376.0,1
17.217,183.0,20.0,163.0,1
17.237,302.0,20.0,282.0,1
17.258,200.0,20.0,180.0,1
17.278,69.0,20.0,49.0,1
17.298,152.0,20.0,132.0,1
17.318,17.0,20.0,-3.0,1
17.338,183.0,20.0,163.0,1
17.358,249.0,20.0,229.0,1
17.378,509.0,20.0,489.0,1
17.398,206.0,20.0,186.0,1
17.418,544.0,27.0,517.0,1
17.439,216.0,21.0,195.0,1
17.459,118.0,20.0,98.0,1
17.479,232.0,20.0,212.0,1
17.499,20.0,21.0,-1.0,1
17.519,134.0,20.0,114.0,1
17.539,166.0,20.0,146.0,1
17.559,419.0,21.0,398.0,1
17.579,167.0,20.0,147.0,1
17.599,232.0,21.0,211.0,1
17.62,217.0,21.0,196.0,1
17.64,150.0,20.0,130.0,1
17.66,290.0,20.0,270.0,1
17.68,182.0,20.0,162.0,1
17.7,233.0,20.0,213.0,1
17.72,216.0,20.0,196.0,1
17.74,52.0,21.0,31.0,1
17.76,148.0,20.0,128.0,1
17.78,17.0,21.0,-4.0,1
17.801,460.0,20.0,440.0,1
17.821,233.0,26.0,207.0,1
17.841,592.0,32.0,560.0,1
17.861,215.0,22.0,193.0,1
17.881,135.0,21.0,114.0,1
17.901,200.0,20.0,180.0,1
17.921,25.0,21.0,4.0,1
17.941,233.0,20.0,213.0,1
17.961,17.0,21.0,-4.0,1
17.982,265.0,20.0,245.0,1
18.002,183.0,20.0,163.0,1
18.022,485.0,20.0,465.0,1
18.042,182.0,20.0,162.0,1
18.062,216.0,20.0,196.0,1
18.082,217.0,21.0,196.0,1
18.102,167.0,20.0,147.0,1
18.122,182.0,21.0,161.0,1
18.143,183.0,20.0,163.0,1
18.163,201.0,20.0,181.0,1
18.183,215.0,20.0,195.0,1
18.203,26.0,21.0,5.0,1
18.223,182.0,19.0,163.0,1
18.243,183.0,20.0,163.0,1
18.263,561.0,31.0,530.0,1
18.283,198.0,20.0,178.0,1
18.303,509.0,32.0,477.0,1
18.324,330.0,20.0,310.0,1
18.344,52.0,20.0,32.0,1
18.364,168.0,28.0,140.0,1
18.384,17.0,20.0,-3.0,1
18.404,199.0,24.0,175.0,1
18.424,199.0,20.0,179.0,1
18.444,281.0,20.0,261.0,1
18.464,165.0,19.0,146.0,1
18.485,475.0,20.0,455.0,1
18.505,200.0,21.0,179.0,1
18.525,200.0,21.0,179.0,1
18.545,215.0,20.0,195.0,1
18.565,183.0,20.0,163.0,1
18.585,167.0,20.0,147.0,1
18.605,184.0,20.0,164.0,1
18.625,168.0,20.0,148.0,1
18.645,216.0,20.0,196.0,1
18.666,44.0,19.0,25.0,1
18.686,363.0,18.0,345.0,1
18.706,184.0,20.0,164.0,1
18.726,475.0,21.0,454.0,1
18.746,183.0,20.0,163.0,1
18.766,184.0,21.0,163.0,1
18.786,216.0,20.0,196.0,1
18.806,17.0,32.0,-15.0,1
18.826,183.0,20.0,163.0,1
18.847,16.0,32.0,-16.0,1
18.867,380.0,21.0,359.0,1
18.887,216.0,20.0,196.0,1
18.907,606.0,20.0,586.0,1
18.927,171.0,20.0,151.0,1
18.947,150.0,20.0,130.0,1
18.967,184.0,21.0,163.0,1
18.987,101.0,20.0,81.0,1
19.007,216.0,20.0,196.0,1
19.028,85.0,20.0,65.0,1
19.048,281.0,20.0,261.0,1
19.068,183.0,20.0,163.0,1
19.088,183.0,21.0,162.0,1
19.108,216.0,20.0,196.0,1
19.128,201.0,20.0,181.0,1
19.148,410.0,20.0,390.0,1
19.168,184.0,20.0,164.0,1
19.188,207.0,20.0,187.0,1
19.209,182.0,22.0,160.0,1
19.229,52.0,20.0,32.0,1
19.249,219.0,33.0,186.0,1
19.269,17.0,23.0,-6.0,1
19.289,166.0,20.0,146.0,1
19.309,168.0,21.0,147.0,1
19.329,594.0,20.0,574.0,1
19.349,258.0,20.0,238.0,1
19.37,426.0,21.0,405.0,1
19.39,150.0,20.0,130.0,1
19.41,17.0,20.0,-3.0,1
19.43,183.0,20.0,163.0,1
19.45,40.0,20.0,20.0,1
19.47,232.0,20.0,212.0,1
19.49,215.0,20.0,195.0,1
19.51,234.0,20.0,214.0,1
19.53,183.0,20.0,163.0,1
19.551,166.0,20.0,146.0,1
19.571,233.0,20.0,213.0,1
19.591,201.0,20.0,181.0,1
19.611,209.0,20.0,189.0,1
19.631,166.0,21.0,145.0,1
19.651,167.0,20.0,147.0,1
19.671,184.0,33.0,151.0,1
19.691,34.0,29.0,5.0,1
19.711,225.0,32.0,193.0,1
19.732,444.0,20.0,424.0,1
19.752,608.0,20.0,588.0,1
19.772,183.0,20.0,163.0,1
19.792,444.0,21.0,423.0,1
19.812,166.0,20.0,146.0,1
19.832,17.0,21.0,-4.0,1
19.852,183.0,20.0,163.0,1
19.872,17.0,21.0,-4.0,1
19.893,183.0,20.0,163.0,1
19.913,329.0,20.0,309.0,1
19.933,560.0,20.0,540.0,1
19.953,217.0,20.0,197.0,1
19.973,209.0,21.0,188.0,1
19.993,84.0,19.0,65.0,1
20.013,118.0,20.0,98.0,1
20.033,183.0,20.0,163.0,1
20.053,216.0,21.0,195.0,1
20.074,200.0,20.0,180.0,1
20.094,151.0,20.0,131.0,1
20.114,25.0,26.0,-1.0,1
20.134,184.0,31.0,153.0,1
20.154,380.0,33.0,347.0,1
20.174,231.0,20.0,211.0,1
20.194,200.0,21.0,179.0,1
20.214,201.0,25.0,176.0,1
20.234,107.0,20.0,87.0,1
20.255,166.0,20.0,146.0,1
20.275,17.0,20.0,-3.0,1
20.295,52.0,20.0,32.0,1
20.315,217.0,20.0,197.0,1
20.335,411.0,20.0,391.0,1
20.355,184.0,20.0,164.0,1
20.375,184.0,20.0,164.0,1
20.395,268.0,21.0,247.0,1
20.415,200.0,21.0,179.0,1
20.436,200.0,21.0,179.0,1
20.456,185.0,21.0,164.0,1
20.476,86.0,21.0,65.0,1
20.496,191.0,21.0,170.0,1
20.516,298.0,19.0,279.0,1
20.536,234.0,19.0,215.0,1
20.556,202.0,33.0,169.0,1
20.576,152.0,30.0,122.0,1
20.597,194.0,20.0,174.0,1
20.617,396.0,20.0,376.0,1
20.638,250.0,20.0,230.0,1
20.658,217.0,20.0,197.0,1
20.678,216.0,20.0,196.0,1
20.698,17.0,20.0,-3.0,1
20.718,17.0,21.0,-4.0,1
20.738,184.0,20.0,164.0,1
20.758,348.0,20.0,328.0,1
20.778,216.0,20.0,196.0,1
20.798,532.0,21.0,511.0,1
20.819,494.0,21.0,473.0,1
20.839,167.0,21.0,146.0,1
20.859,167.0,20.0,147.0,1
20.879,51.0,34.0,17.0,1
20.899,33.0,26.0,7.0,1
20.919,200.0,20.0,180.0,1
20.939,349.0,20.0,329.0,1
20.959,182.0,20.0,162.0,1
20.979,345.0,20.0,325.0,1
20.999,234.0,20.0,214.0,1
21.019,216.0,20.0,196.0,1
21.039,218.0,20.0,198.0,1
21.059,150.0,20.0,130.0,1
21.08,183.0,20.0,163.0,1
21.1,168.0,21.0,147.0,1
21.12,216.0,23.0,193.0,1
21.14,219.0,21.0,198.0,1
21.16,17.0,20.0,-3.0,1
21.18,83.0,21.0,62.0,1
21.2,167.0,20.0,147.0,1
21.22,559.0,21.0,538.0,1
21.24,234.0,21.0,213.0,1
21.26,216.0,20.0,196.0,1
21.281,363.0,20.0,343.0,1
21.301,25.0,20.0,5.0,1
21.321,183.0,19.0,164.0,1
21.341,16.0,20.0,-4.0,1
21.361,281.0,20.0,261.0,1
21.381,216.0,21.0,195.0,1
21.401,583.0,21.0,562.0,1
21.421,183.0,20.0,163.0,1
21.441,184.0,20.0,164.0,1
21.461,233.0,20.0,213.0,1
21.482,167.0,20.0,147.0,1
21.502,224.0,20.0,204.0,1
21.522,167.0,21.0,146.0,1
21.542,168.0,22.0,146.0,1
21.562,185.0,33.0,152.0,1
21.582,167.0,20.0,147.0,1
