t,front,rear,left,right
7.115,696.0,962.0,487.0,1284.0
7.135,697.0,962.0,488.0,1285.0
7.156,696.0,962.0,488.0,1284.0
7.177,696.0,961.0,488.0,1283.0
7.198,696.0,961.0,487.0,1283.0
7.218,697.0,964.0,488.0,1284.0
7.239,696.0,960.0,486.0,1281.0
7.26,695.0,960.0,487.0,1283.0
7.281,696.0,960.0,487.0,1282.0
7.302,696.0,960.0,487.0,1282.0
7.322,695.0,959.0,487.0,1281.0
7.343,696.0,960.0,488.0,1284.0
7.364,695.0,961.0,487.0,1283.0
7.384,697.0,961.0,488.0,1284.0
7.405,697.0,962.0,487.0,1285.0
7.425,695.0,960.0,488.0,1283.0
7.445,696.0,960.0,488.0,1284.0
7.466,697.0,961.0,488.0,1285.0
7.486,696.0,961.0,487.0,1282.0
7.507,696.0,960.0,488.0,1285.0
7.527,697.0,961.0,488.0,1285.0
7.547,697.0,962.0,488.0,1285.0
7.568,698.0,963.0,488.0,1286.0
7.588,696.0,961.0,488.0,1284.0
7.609,696.0,960.0,489.0,1284.0
7.629,696.0,961.0,488.0,1284.0
7.649,697.0,960.0,488.0,1283.0
7.67,697.0,962.0,487.0,1281.0
7.69,696.0,961.0,488.0,1284.0
7.711,697.0,961.0,488.0,1284.0
7.731,697.0,960.0,488.0,1283.0
7.752,697.0,961.0,488.0,1285.0
7.772,698.0,961.0,488.0,1284.0
7.792,696.0,961.0,487.0,1283.0
7.813,696.0,961.0,488.0,1283.0
7.833,697.0,960.0,488.0,1284.0
7.854,696.0,961.0,488.0,1283.0
7.874,697.0,961.0,487.0,1284.0
7.894,698.0,962.0,488.0,1286.0
7.915,697.0,962.0,488.0,1286.0
7.935,696.0,961.0,488.0,1284.0
7.956,697.0,962.0,488.0,1284.0
7.976,696.0,961.0,488.0,1285.0
7.996,696.0,963.0,488.0,1285.0
8.017,697.0,963.0,488.0,1286.0
8.037,696.0,961.0,488.0,1285.0
8.058,696.0,962.0,488.0,1286.0
8.078,694.0,964.0,489.0,1287.0
8.099,697.0,964.0,490.0,1290.0
8.12,695.0,968.0,490.0,1294.0
8.14,694.0,968.0,491.0,1298.0
8.161,692.0,971.0,492.0,1304.0
8.182,689.0,973.0,493.0,1308.0
8.203,685.0,976.0,493.0,1312.0
8.227,679.0,977.0,493.0,1312.0
8.248,676.0,976.0,493.0,1314.0
8.269,673.0,974.0,492.0,1313.0
8.29,673.0,974.0,491.0,1313.0
8.311,671.0,974.0,491.0,1313.0
8.332,672.0,974.0,492.0,1317.0
8.353,673.0,973.0,492.0,1320.0
8.373,676.0,973.0,491.0,1323.0
8.394,680.0,976.0,492.0,1323.0
8.414,686.0,982.0,493.0,1326.0
8.435,693.0,988.0,497.0,1331.0
8.455,698.0,990.0,501.0,1332.0
8.475,702.0,991.0,502.0,1327.0
8.496,712.0,999.0,505.0,1328.0
8.516,716.0,1005.0,507.0,1332.0
8.537,717.0,1006.0,511.0,1327.0
8.557,722.0,1006.0,510.0,1326.0
8.577,720.0,1006.0,516.0,1342.0
8.598,721.0,1005.0,518.0,1349.0
8.618,721.0,1006.0,518.0,1360.0
8.639,711.0,1012.0,521.0,1370.0
8.659,710.0,1019.0,525.0,1374.0
8.679,715.0,1024.0,529.0,1373.0
8.7,714.0,1019.0,519.0,1371.0
8.72,716.0,1029.0,520.0,1371.0
8.741,729.0,1030.0,528.0,1364.0
8.761,733.0,1032.0,521.0,1365.0
8.781,737.0,1040.0,529.0,1371.0
8.802,742.0,1042.0,541.0,1382.0
8.822,738.0,1033.0,533.0,1380.0
8.843,733.0,1031.0,528.0,1376.0
8.863,724.0,1027.0,529.0,1378.0
8.883,718.0,1030.0,531.0,1374.0
8.904,717.0,1035.0,530.0,1389.0
8.924,720.0,1033.0,530.0,1393.0
8.945,722.0,1036.0,531.0,1400.0
8.965,725.0,1033.0,532.0,1402.0
8.985,733.0,1033.0,535.0,1397.0
9.006,738.0,1030.0,539.0,1393.0
9.026,739.0,1030.0,546.0,1401.0
9.047,738.0,1032.0,547.0,1401.0
9.067,740.0,1029.0,554.0,1406.0
9.088,731.0,1030.0,560.0,1413.0
9.108,723.0,1036.0,557.0,1414.0
9.129,724.0,1040.0,557.0,1418.0
9.15,727.0,1041.0,553.0,1426.0
9.171,729.0,1042.0,551.0,1421.0
9.192,747.0,1041.0,549.0,1415.0
9.212,759.0,1040.0,549.0,1424.0
9.233,754.0,1040.0,548.0,1420.0
9.254,756.0,1043.0,550.0,1416.0
9.275,759.0,1049.0,556.0,1424.0
9.296,755.0,1053.0,554.0,1421.0
9.317,764.0,1061.0,557.0,1427.0
9.337,769.0,1067.0,557.0,1429.0
9.358,772.0,1070.0,556.0,1429.0
9.379,772.0,1064.0,553.0,1430.0
9.399,778.0,1071.0,553.0,1436.0
9.42,780.0,1078.0,554.0,1436.0
9.44,783.0,1073.0,555.0,1436.0
9.461,788.0,1072.0,558.0,1438.0
9.481,789.0,1074.0,558.0,1442.0
9.501,790.0,1073.0,561.0,1451.0
9.522,791.0,1075.0,565.0,1455.0
9.542,792.0,1074.0,564.0,1466.0
9.563,795.0,1081.0,569.0,1460.0
9.583,793.0,1082.0,575.0,1454.0
9.603,795.0,1083.0,576.0,1457.0
9.624,799.0,1086.0,577.0,1464.0
9.644,800.0,1091.0,581.0,1468.0
9.665,798.0,1092.0,579.0,1476.0
9.685,788.0,1097.0,577.0,1483.0
9.705,789.0,1100.0,579.0,1486.0
9.726,789.0,1098.0,583.0,1488.0
9.746,791.0,1100.0,594.0,1490.0
9.767,800.0,1094.0,609.0,1490.0
9.787,808.0,1096.0,616.0,1494.0
9.807,811.0,1107.0,601.0,1494.0
9.828,818.0,1113.0,596.0,1495.0
9.848,820.0,1114.0,598.0,1488.0
9.869,821.0,1123.0,590.0,1483.0
9.889,820.0,1123.0,589.0,1490.0
9.909,820.0,1121.0,606.0,1487.0
9.93,829.0,1124.0,606.0,1486.0
9.95,832.0,1122.0,612.0,1492.0
9.971,824.0,1129.0,617.0,1492.0
9.991,832.0,1132.0,617.0,1488.0
10.012,832.0,1136.0,622.0,1492.0
10.032,824.0,1140.0,621.0,1498.0
10.052,839.0,1150.0,619.0,1513.0
10.073,846.0,1156.0,618.0,1521.0
10.094,843.0,1137.0,612.0,1506.0
10.114,839.0,1136.0,614.0,1491.0
10.135,840.0,1154.0,613.0,1488.0
10.156,840.0,1145.0,610.0,1489.0
10.176,845.0,1146.0,611.0,1494.0
10.197,847.0,1160.0,609.0,1509.0
10.218,848.0,1159.0,609.0,1519.0
10.238,846.0,1161.0,609.0,1514.0
10.259,841.0,1163.0,612.0,1514.0
10.28,838.0,1156.0,607.0,1516.0
10.301,836.0,1176.0,614.0,1514.0
10.322,838.0,1168.0,615.0,1511.0
10.343,835.0,1172.0,611.0,1510.0
10.364,838.0,1181.0,617.0,1509.0
10.385,839.0,1181.0,617.0,1509.0
10.405,843.0,1184.0,618.0,1511.0
10.426,842.0,1184.0,618.0,1515.0
10.446,838.0,1182.0,621.0,1516.0
10.466,840.0,1184.0,620.0,1521.0
10.487,838.0,1180.0,622.0,1521.0
10.507,835.0,1187.0,621.0,1528.0
10.528,842.0,1195.0,621.0,1532.0
10.548,846.0,1197.0,621.0,1536.0
10.568,841.0,1209.0,621.0,1536.0
10.589,843.0,1210.0,624.0,1536.0
10.609,848.0,1215.0,629.0,1540.0
10.63,848.0,1218.0,632.0,1545.0
10.651,853.0,1221.0,634.0,1543.0
10.671,854.0,1222.0,636.0,1548.0
10.692,855.0,1222.0,638.0,1546.0
