t,front,rear,left,right
9.908,529.0,903.0,1021.0,834.0
9.928,529.0,904.0,1020.0,834.0
9.948,529.0,903.0,1020.0,835.0
9.968,529.0,903.0,1021.0,835.0
9.988,529.0,904.0,1022.0,836.0
10.008,529.0,902.0,1018.0,833.0
10.029,529.0,903.0,1021.0,835.0
10.049,528.0,902.0,1019.0,833.0
10.069,529.0,903.0,1020.0,835.0
10.089,529.0,903.0,1020.0,835.0
10.109,527.0,901.0,1018.0,833.0
10.129,529.0,903.0,1019.0,834.0
10.149,529.0,903.0,1020.0,835.0
10.169,529.0,902.0,1020.0,835.0
10.189,529.0,902.0,1019.0,834.0
10.209,528.0,901.0,1019.0,834.0
10.23,528.0,902.0,1019.0,833.0
10.25,529.0,903.0,1020.0,835.0
10.27,529.0,904.0,1020.0,835.0
10.29,530.0,904.0,1020.0,835.0
10.31,528.0,902.0,1017.0,833.0
10.33,527.0,900.0,1016.0,832.0
10.35,528.0,901.0,1017.0,832.0
10.37,528.0,902.0,1019.0,834.0
10.39,529.0,903.0,1019.0,835.0
10.41,529.0,902.0,1019.0,834.0
10.431,527.0,900.0,1018.0,833.0
10.451,527.0,899.0,1017.0,833.0
10.471,528.0,902.0,1018.0,834.0
10.491,528.0,901.0,1018.0,834.0
10.511,528.0,901.0,1019.0,835.0
10.531,528.0,901.0,1016.0,833.0
10.551,527.0,901.0,1016.0,832.0
10.571,526.0,898.0,1015.0,832.0
10.591,527.0,898.0,1015.0,832.0
10.611,527.0,900.0,1016.0,833.0
10.631,528.0,900.0,1017.0,834.0
10.652,528.0,901.0,1017.0,834.0
10.672,529.0,903.0,1018.0,835.0
10.692,527.0,899.0,1015.0,833.0
10.712,528.0,901.0,1015.0,834.0
10.732,529.0,902.0,1017.0,837.0
10.752,528.0,903.0,1017.0,838.0
10.772,529.0,903.0,1017.0,840.0
10.792,528.0,902.0,1015.0,838.0
10.813,528.0,902.0,1018.0,839.0
10.833,529.0,903.0,1018.0,841.0
10.853,530.0,905.0,1021.0,844.0
10.873,530.0,904.0,1020.0,846.0
10.893,530.0,904.0,1022.0,848.0
10.913,529.0,901.0,1019.0,847.0
10.933,530.0,903.0,1020.0,848.0
10.953,531.0,904.0,1022.0,848.0
10.973,531.0,904.0,1019.0,845.0
10.993,533.0,903.0,1011.0,841.0
11.013,534.0,903.0,1008.0,837.0
11.033,538.0,907.0,1013.0,836.0
11.053,541.0,911.0,1010.0,829.0
11.073,547.0,913.0,1012.0,826.0
11.094,550.0,922.0,1010.0,828.0
11.114,554.0,926.0,1009.0,827.0
11.134,557.0,934.0,1014.0,831.0
11.154,556.0,932.0,1011.0,835.0
11.174,556.0,926.0,1003.0,833.0
11.194,555.0,920.0,997.0,835.0
11.214,557.0,918.0,988.0,827.0
11.234,559.0,915.0,986.0,825.0
11.254,560.0,912.0,979.0,822.0
11.274,563.0,909.0,977.0,821.0
11.294,565.0,914.0,971.0,817.0
11.314,564.0,914.0,969.0,818.0
11.335,568.0,908.0,969.0,827.0
11.355,572.0,903.0,975.0,832.0
11.375,575.0,901.0,978.0,829.0
11.395,575.0,919.0,971.0,819.0
11.415,579.0,934.0,962.0,813.0
11.435,584.0,942.0,949.0,804.0
11.455,583.0,928.0,942.0,798.0
11.475,580.0,925.0,942.0,796.0
11.496,572.0,915.0,943.0,797.0
11.516,566.0,911.0,938.0,790.0
11.536,565.0,914.0,934.0,790.0
11.556,563.0,924.0,928.0,789.0
11.576,557.0,928.0,928.0,785.0
11.596,551.0,921.0,930.0,777.0
11.619,547.0,905.0,933.0,780.0
11.639,551.0,907.0,941.0,790.0
11.659,554.0,909.0,949.0,789.0
11.679,557.0,899.0,950.0,777.0
11.699,556.0,890.0,954.0,773.0
